District,Type,2005,2015,2038,2050
3542,Town,1.897934557,1.897934557,1.897934557,1.897934557
3543,Metropolitan,1.9363663,1.9363663,1.9363663,1.9363663
3543,Rural,1.9363663,1.9363663,1.9363663,1.9363663
3543,Town,1.9363663,1.9363663,1.9363663,1.9363663
3544,Metropolitan,2.59906114,2.59906114,2.59906114,2.59906114
3544,Rural,2.59906114,2.59906114,2.59906114,2.59906114
3544,Town,2.59906114,2.59906114,2.59906114,2.59906114
3545,Metropolitan,2.652683552,2.652683552,2.652683552,2.652683552
3545,Rural,2.652683552,2.652683552,2.652683552,2.652683552
3545,Town,2.652683552,2.652683552,2.652683552,2.652683552
3546,Metropolitan,2.782114707,2.782114707,2.782114707,2.782114707
3546,Rural,2.782114707,2.782114707,2.782114707,2.782114707
3546,Town,2.782114707,2.782114707,2.782114707,2.782114707
3547,Metropolitan,0.164898574,0.164898574,0.164898574,0.164898574
3547,Rural,0.164898574,0.164898574,0.164898574,0.164898574
3547,Town,0.164898574,0.164898574,0.164898574,0.164898574
3548,Metropolitan,0.23390887,0.23390887,0.23390887,0.23390887
3548,Rural,0.23390887,0.23390887,0.23390887,0.23390887
3548,Town,0.23390887,0.23390887,0.23390887,0.23390887
3549,Metropolitan,1.881746957,1.881746957,1.881746957,1.881746957
3549,Rural,1.881746957,1.881746957,1.881746957,1.881746957
3549,Town,1.881746957,1.881746957,1.881746957,1.881746957
3550,Metropolitan,1.801569633,1.801569633,1.801569633,1.801569633
3550,Rural,1.801569633,1.801569633,1.801569633,1.801569633
3550,Town,1.801569633,1.801569633,1.801569633,1.801569633
3551,Metropolitan,0.285701613,0.285701613,0.285701613,0.285701613
3551,Rural,0.285701613,0.285701613,0.285701613,0.285701613
3551,Town,0.285701613,0.285701613,0.285701613,0.285701613
3552,Metropolitan,1.333946912,1.333946912,1.333946912,1.333946912
3552,Rural,1.333946912,1.333946912,1.333946912,1.333946912
3552,Town,1.333946912,1.333946912,1.333946912,1.333946912
3553,Metropolitan,1.436025827,1.436025827,1.436025827,1.436025827
3553,Rural,1.436025827,1.436025827,1.436025827,1.436025827
3553,Town,1.436025827,1.436025827,1.436025827,1.436025827
3554,Metropolitan,2.913525717,2.913525717,2.913525717,2.913525717
3554,Rural,2.913525717,2.913525717,2.913525717,2.913525717
3554,Town,2.913525717,2.913525717,2.913525717,2.913525717
3555,Metropolitan,8.531174333,8.531174333,8.531174333,8.531174333
3555,Rural,8.531174333,8.531174333,8.531174333,8.531174333
3555,Town,8.531174333,8.531174333,8.531174333,8.531174333
3556,Metropolitan,3.484437084,3.484437084,3.484437084,3.484437084
3556,Rural,3.484437084,3.484437084,3.484437084,3.484437084
3556,Town,3.484437084,3.484437084,3.484437084,3.484437084
3557,Metropolitan,5.241095601,5.241095601,5.241095601,5.241095601
3557,Rural,5.241095601,5.241095601,5.241095601,5.241095601
3557,Town,5.241095601,5.241095601,5.241095601,5.241095601
3558,Metropolitan,6.293691998,6.293691998,6.293691998,6.293691998
3558,Rural,6.293691998,6.293691998,6.293691998,6.293691998
3558,Town,6.293691998,6.293691998,6.293691998,6.293691998
3559,Metropolitan,6.690987915,6.690987915,6.690987915,6.690987915
3559,Rural,6.690987915,6.690987915,6.690987915,6.690987915
3559,Town,6.690987915,6.690987915,6.690987915,6.690987915
3560,Metropolitan,9.287362709,9.287362709,9.287362709,9.287362709
3560,Rural,9.287362709,9.287362709,9.287362709,9.287362709
3560,Town,9.287362709,9.287362709,9.287362709,9.287362709
3561,Metropolitan,3.78051017,3.78051017,3.78051017,3.78051017
3561,Rural,3.78051017,3.78051017,3.78051017,3.78051017
3561,Town,3.78051017,3.78051017,3.78051017,3.78051017
3562,Metropolitan,3.323860633,3.323860633,3.323860633,3.323860633
3562,Rural,3.323860633,3.323860633,3.323860633,3.323860633
3562,Town,3.323860633,3.323860633,3.323860633,3.323860633
3563,Metropolitan,2.827488758,2.827488758,2.827488758,2.827488758
3563,Rural,2.827488758,2.827488758,2.827488758,2.827488758
3563,Town,2.827488758,2.827488758,2.827488758,2.827488758
3564,Metropolitan,3.359863115,3.359863115,3.359863115,3.359863115
3564,Rural,3.359863115,3.359863115,3.359863115,3.359863115
3564,Town,3.359863115,3.359863115,3.359863115,3.359863115
3565,Metropolitan,3.158983354,3.158983354,3.158983354,3.158983354
3565,Rural,3.158983354,3.158983354,3.158983354,3.158983354
3565,Town,3.158983354,3.158983354,3.158983354,3.158983354
3566,Metropolitan,1.527807239,1.527807239,1.527807239,1.527807239
3566,Rural,1.527807239,1.527807239,1.527807239,1.527807239
3566,Town,1.527807239,1.527807239,1.527807239,1.527807239
3567,Metropolitan,1.659175823,1.659175823,1.659175823,1.659175823
3567,Rural,1.659175823,1.659175823,1.659175823,1.659175823
3567,Town,1.659175823,1.659175823,1.659175823,1.659175823
3568,Metropolitan,2.353096515,2.353096515,2.353096515,2.353096515
3568,Rural,2.353096515,2.353096515,2.353096515,2.353096515
3568,Town,2.353096515,2.353096515,2.353096515,2.353096515
3569,Metropolitan,2.021873396,2.021873396,2.021873396,2.021873396
3569,Rural,2.021873396,2.021873396,2.021873396,2.021873396
3569,Town,2.021873396,2.021873396,2.021873396,2.021873396
3570,Metropolitan,3.614332406,3.614332406,3.614332406,3.614332406
3570,Rural,3.614332406,3.614332406,3.614332406,3.614332406
3570,Town,3.614332406,3.614332406,3.614332406,3.614332406
3571,Metropolitan,3.092150545,3.092150545,3.092150545,3.092150545
3571,Rural,3.092150545,3.092150545,3.092150545,3.092150545
3571,Town,3.092150545,3.092150545,3.092150545,3.092150545
3572,Metropolitan,3.456108735,3.456108735,3.456108735,3.456108735
3572,Rural,3.456108735,3.456108735,3.456108735,3.456108735
3572,Town,3.456108735,3.456108735,3.456108735,3.456108735
3573,Metropolitan,3.447281772,3.447281772,3.447281772,3.447281772
3573,Rural,3.447281772,3.447281772,3.447281772,3.447281772
3573,Town,3.447281772,3.447281772,3.447281772,3.447281772
3574,Metropolitan,1.907204722,1.907204722,1.907204722,1.907204722
3574,Rural,1.907204722,1.907204722,1.907204722,1.907204722
3574,Town,1.907204722,1.907204722,1.907204722,1.907204722
3575,Metropolitan,1.46566212,1.46566212,1.46566212,1.46566212
3575,Rural,1.46566212,1.46566212,1.46566212,1.46566212
3575,Town,1.46566212,1.46566212,1.46566212,1.46566212
3576,Metropolitan,0.975576697,0.975576697,0.975576697,0.975576697
3576,Rural,0.975576697,0.975576697,0.975576697,0.975576697
3576,Town,0.975576697,0.975576697,0.975576697,0.975576697
3577,Metropolitan,0.054008952,0.054008952,0.054008952,0.054008952
3577,Rural,0.054008952,0.054008952,0.054008952,0.054008952
3577,Town,0.054008952,0.054008952,0.054008952,0.054008952
3578,Metropolitan,0.296756945,0.296756945,0.296756945,0.296756945
3578,Rural,0.296756945,0.296756945,0.296756945,0.296756945
3578,Town,0.296756945,0.296756945,0.296756945,0.296756945
3579,Metropolitan,0.707327044,0.707327044,0.707327044,0.707327044
3579,Rural,0.707327044,0.707327044,0.707327044,0.707327044
3579,Town,0.707327044,0.707327044,0.707327044,0.707327044
3580,Metropolitan,0.0453928,0.0453928,0.0453928,0.0453928
3580,Rural,0.0453928,0.0453928,0.0453928,0.0453928
3580,Town,0.0453928,0.0453928,0.0453928,0.0453928
3581,Metropolitan,1.011589827,1.011589827,1.011589827,1.011589827
3581,Rural,1.011589827,1.011589827,1.011589827,1.011589827
3581,Town,1.011589827,1.011589827,1.011589827,1.011589827
3582,Metropolitan,1.704367053,1.704367053,1.704367053,1.704367053
3582,Rural,1.704367053,1.704367053,1.704367053,1.704367053
3582,Town,1.704367053,1.704367053,1.704367053,1.704367053
3583,Metropolitan,0.331721219,0.331721219,0.331721219,0.331721219
3583,Rural,0.331721219,0.331721219,0.331721219,0.331721219
3583,Town,0.331721219,0.331721219,0.331721219,0.331721219
3584,Metropolitan,0.002189655,0.002189655,0.002189655,0.002189655
3584,Rural,0.002189655,0.002189655,0.002189655,0.002189655
3584,Town,0.002189655,0.002189655,0.002189655,0.002189655
3585,Metropolitan,0.275983053,0.275983053,0.275983053,0.275983053
3585,Rural,0.275983053,0.275983053,0.275983053,0.275983053
3585,Town,0.275983053,0.275983053,0.275983053,0.275983053
3586,Metropolitan,2.968534967,2.968534967,2.968534967,2.968534967
3586,Rural,2.968534967,2.968534967,2.968534967,2.968534967
3586,Town,2.968534967,2.968534967,2.968534967,2.968534967
3587,Metropolitan,3.756423379,3.756423379,3.756423379,3.756423379
3587,Rural,3.756423379,3.756423379,3.756423379,3.756423379
3587,Town,3.756423379,3.756423379,3.756423379,3.756423379
3588,Metropolitan,5.583048321,5.583048321,5.583048321,5.583048321
3588,Rural,5.583048321,5.583048321,5.583048321,5.583048321
3588,Town,5.583048321,5.583048321,5.583048321,5.583048321
3589,Metropolitan,2.620279303,2.620279303,2.620279303,2.620279303
3589,Rural,2.620279303,2.620279303,2.620279303,2.620279303
3589,Town,2.620279303,2.620279303,2.620279303,2.620279303
3590,Metropolitan,4.988869306,4.988869306,4.988869306,4.988869306
3590,Rural,4.988869306,4.988869306,4.988869306,4.988869306
3590,Town,4.988869306,4.988869306,4.988869306,4.988869306
3591,Metropolitan,1.985305548,1.985305548,1.985305548,1.985305548
3591,Rural,1.985305548,1.985305548,1.985305548,1.985305548
3591,Town,1.985305548,1.985305548,1.985305548,1.985305548
3592,Metropolitan,0.430054986,0.430054986,0.430054986,0.430054986
3592,Rural,0.430054986,0.430054986,0.430054986,0.430054986
3592,Town,0.430054986,0.430054986,0.430054986,0.430054986
3593,Metropolitan,0.919220154,0.919220154,0.919220154,0.919220154
3593,Rural,0.919220154,0.919220154,0.919220154,0.919220154
3593,Town,0.919220154,0.919220154,0.919220154,0.919220154
3594,Metropolitan,2.022393736,2.022393736,2.022393736,2.022393736
3594,Rural,2.022393736,2.022393736,2.022393736,2.022393736
3594,Town,2.022393736,2.022393736,2.022393736,2.022393736
3595,Metropolitan,1.786713665,1.786713665,1.786713665,1.786713665
3595,Rural,1.786713665,1.786713665,1.786713665,1.786713665
3595,Town,1.786713665,1.786713665,1.786713665,1.786713665
3596,Metropolitan,1.960540598,1.960540598,1.960540598,1.960540598
3596,Rural,1.960540598,1.960540598,1.960540598,1.960540598
3596,Town,1.960540598,1.960540598,1.960540598,1.960540598
3597,Metropolitan,8.914810791,8.914810791,8.914810791,8.914810791
3597,Rural,8.914810791,8.914810791,8.914810791,8.914810791
3597,Town,8.914810791,8.914810791,8.914810791,8.914810791
3598,Metropolitan,1.349176988,1.349176988,1.349176988,1.349176988
3598,Rural,1.349176988,1.349176988,1.349176988,1.349176988
3598,Town,1.349176988,1.349176988,1.349176988,1.349176988
3599,Metropolitan,1.044164158,1.044164158,1.044164158,1.044164158
3599,Rural,1.044164158,1.044164158,1.044164158,1.044164158
3599,Town,1.044164158,1.044164158,1.044164158,1.044164158
3600,Metropolitan,0.337298669,0.337298669,0.337298669,0.337298669
3600,Rural,0.337298669,0.337298669,0.337298669,0.337298669
3600,Town,0.337298669,0.337298669,0.337298669,0.337298669
3601,Metropolitan,0.321977582,0.321977582,0.321977582,0.321977582
3601,Rural,0.321977582,0.321977582,0.321977582,0.321977582
3601,Town,0.321977582,0.321977582,0.321977582,0.321977582
3602,Metropolitan,1.48411705,1.48411705,1.48411705,1.48411705
3602,Rural,1.48411705,1.48411705,1.48411705,1.48411705
3602,Town,1.48411705,1.48411705,1.48411705,1.48411705
3603,Metropolitan,1.256304977,1.256304977,1.256304977,1.256304977
3603,Rural,1.256304977,1.256304977,1.256304977,1.256304977
3603,Town,1.256304977,1.256304977,1.256304977,1.256304977
3604,Metropolitan,0.441669846,0.441669846,0.441669846,0.441669846
3604,Rural,0.441669846,0.441669846,0.441669846,0.441669846
3604,Town,0.441669846,0.441669846,0.441669846,0.441669846
3605,Metropolitan,1.951746207,1.951746207,1.951746207,1.951746207
3605,Rural,1.951746207,1.951746207,1.951746207,1.951746207
3605,Town,1.951746207,1.951746207,1.951746207,1.951746207
3606,Metropolitan,0.013194924,0.013194924,0.013194924,0.013194924
3606,Rural,0.013194924,0.013194924,0.013194924,0.013194924
3606,Town,0.013194924,0.013194924,0.013194924,0.013194924
3607,Metropolitan,1.499441117,1.499441117,1.499441117,1.499441117
3607,Rural,1.499441117,1.499441117,1.499441117,1.499441117
3607,Town,1.499441117,1.499441117,1.499441117,1.499441117
3608,Metropolitan,1.230106402,1.230106402,1.230106402,1.230106402
3608,Rural,1.230106402,1.230106402,1.230106402,1.230106402
3608,Town,1.230106402,1.230106402,1.230106402,1.230106402
3609,Metropolitan,1.640822945,1.640822945,1.640822945,1.640822945
3609,Rural,1.640822945,1.640822945,1.640822945,1.640822945
3609,Town,1.640822945,1.640822945,1.640822945,1.640822945
3610,Metropolitan,5.477629467,5.477629467,5.477629467,5.477629467
3610,Rural,5.477629467,5.477629467,5.477629467,5.477629467
3610,Town,5.477629467,5.477629467,5.477629467,5.477629467
3611,Metropolitan,1.547018227,1.547018227,1.547018227,1.547018227
3611,Rural,1.547018227,1.547018227,1.547018227,1.547018227
3611,Town,1.547018227,1.547018227,1.547018227,1.547018227
3612,Metropolitan,3.918013894,3.918013894,3.918013894,3.918013894
3612,Rural,3.918013894,3.918013894,3.918013894,3.918013894
3612,Town,3.918013894,3.918013894,3.918013894,3.918013894
3613,Metropolitan,3.243727124,3.243727124,3.243727124,3.243727124
3613,Rural,3.243727124,3.243727124,3.243727124,3.243727124
3613,Town,3.243727124,3.243727124,3.243727124,3.243727124
3614,Metropolitan,3.94364758,3.94364758,3.94364758,3.94364758
3614,Rural,3.94364758,3.94364758,3.94364758,3.94364758
3614,Town,3.94364758,3.94364758,3.94364758,3.94364758
3615,Metropolitan,1.732964823,1.732964823,1.732964823,1.732964823
3615,Rural,1.732964823,1.732964823,1.732964823,1.732964823
3615,Town,1.732964823,1.732964823,1.732964823,1.732964823
3616,Metropolitan,5.647634388,5.647634388,5.647634388,5.647634388
3616,Rural,5.647634388,5.647634388,5.647634388,5.647634388
3616,Town,5.647634388,5.647634388,5.647634388,5.647634388
3617,Metropolitan,5.09370203,5.09370203,5.09370203,5.09370203
3617,Rural,5.09370203,5.09370203,5.09370203,5.09370203
3617,Town,5.09370203,5.09370203,5.09370203,5.09370203
3618,Metropolitan,4.200285759,4.200285759,4.200285759,4.200285759
3618,Rural,4.200285759,4.200285759,4.200285759,4.200285759
3618,Town,4.200285759,4.200285759,4.200285759,4.200285759
3619,Metropolitan,3.820056718,3.820056718,3.820056718,3.820056718
3619,Rural,3.820056718,3.820056718,3.820056718,3.820056718
3619,Town,3.820056718,3.820056718,3.820056718,3.820056718
3620,Metropolitan,1.504023951,1.504023951,1.504023951,1.504023951
3620,Rural,1.504023951,1.504023951,1.504023951,1.504023951
3620,Town,1.504023951,1.504023951,1.504023951,1.504023951
3621,Metropolitan,9.485347897,9.485347897,9.485347897,9.485347897
3621,Rural,9.485347897,9.485347897,9.485347897,9.485347897
3621,Town,9.485347897,9.485347897,9.485347897,9.485347897
3622,Metropolitan,3.068388114,3.068388114,3.068388114,3.068388114
3622,Rural,3.068388114,3.068388114,3.068388114,3.068388114
3622,Town,3.068388114,3.068388114,3.068388114,3.068388114
3623,Metropolitan,3.125156792,3.125156792,3.125156792,3.125156792
3623,Rural,3.125156792,3.125156792,3.125156792,3.125156792
3623,Town,3.125156792,3.125156792,3.125156792,3.125156792
3624,Metropolitan,0.293471385,0.293471385,0.293471385,0.293471385
3624,Rural,0.293471385,0.293471385,0.293471385,0.293471385
3624,Town,0.293471385,0.293471385,0.293471385,0.293471385
3625,Metropolitan,210.960643,210.960643,210.960643,210.960643
3625,Rural,210.960643,210.960643,210.960643,210.960643
3625,Town,210.960643,210.960643,210.960643,210.960643
3626,Metropolitan,8.836752931,8.836752931,8.836752931,8.836752931
3626,Rural,8.836752931,8.836752931,8.836752931,8.836752931
3626,Town,8.836752931,8.836752931,8.836752931,8.836752931
3627,Metropolitan,104.9671703,104.9671703,104.9671703,104.9671703
3627,Rural,104.9671703,104.9671703,104.9671703,104.9671703
3627,Town,104.9671703,104.9671703,104.9671703,104.9671703
3628,Metropolitan,3.324926828,3.324926828,3.324926828,3.324926828
3628,Rural,3.324926828,3.324926828,3.324926828,3.324926828
3628,Town,3.324926828,3.324926828,3.324926828,3.324926828
3629,Metropolitan,0.328562628,0.328562628,0.328562628,0.328562628
3629,Rural,0.328562628,0.328562628,0.328562628,0.328562628
3629,Town,0.328562628,0.328562628,0.328562628,0.328562628
3630,Metropolitan,2.684532173,2.684532173,2.684532173,2.684532173
3630,Rural,2.684532173,2.684532173,2.684532173,2.684532173
3630,Town,2.684532173,2.684532173,2.684532173,2.684532173
3631,Metropolitan,3.90764749,3.90764749,3.90764749,3.90764749
3631,Rural,3.90764749,3.90764749,3.90764749,3.90764749
3631,Town,3.90764749,3.90764749,3.90764749,3.90764749
3632,Metropolitan,2.059273791,2.059273791,2.059273791,2.059273791
3632,Rural,2.059273791,2.059273791,2.059273791,2.059273791
3632,Town,2.059273791,2.059273791,2.059273791,2.059273791
3633,Metropolitan,0.001030767,0.001030767,0.001030767,0.001030767
3633,Rural,0.001030767,0.001030767,0.001030767,0.001030767
3633,Town,0.001030767,0.001030767,0.001030767,0.001030767
3634,Metropolitan,3.927990294,3.927990294,3.927990294,3.927990294
3634,Rural,3.927990294,3.927990294,3.927990294,3.927990294
3634,Town,3.927990294,3.927990294,3.927990294,3.927990294
3635,Metropolitan,0.080105674,0.080105674,0.080105674,0.080105674
3635,Rural,0.080105674,0.080105674,0.080105674,0.080105674
3635,Town,0.080105674,0.080105674,0.080105674,0.080105674
3636,Metropolitan,12.8832717,12.8832717,12.8832717,12.8832717
3636,Rural,12.8832717,12.8832717,12.8832717,12.8832717
3636,Town,12.8832717,12.8832717,12.8832717,12.8832717
3637,Metropolitan,8.374079881,8.374079881,8.374079881,8.374079881
3637,Rural,8.374079881,8.374079881,8.374079881,8.374079881
3637,Town,8.374079881,8.374079881,8.374079881,8.374079881
3638,Metropolitan,2.332360499,2.332360499,2.332360499,2.332360499
3638,Rural,2.332360499,2.332360499,2.332360499,2.332360499
3638,Town,2.332360499,2.332360499,2.332360499,2.332360499
3639,Metropolitan,1.455985956,1.455985956,1.455985956,1.455985956
3639,Rural,1.455985956,1.455985956,1.455985956,1.455985956
3639,Town,1.455985956,1.455985956,1.455985956,1.455985956
3640,Metropolitan,0.212265305,0.212265305,0.212265305,0.212265305
3640,Rural,0.212265305,0.212265305,0.212265305,0.212265305
3640,Town,0.212265305,0.212265305,0.212265305,0.212265305
3641,Metropolitan,1.803149843,1.803149843,1.803149843,1.803149843
3641,Rural,1.803149843,1.803149843,1.803149843,1.803149843
3641,Town,1.803149843,1.803149843,1.803149843,1.803149843
3642,Metropolitan,0.617325118,0.617325118,0.617325118,0.617325118
3642,Rural,0.617325118,0.617325118,0.617325118,0.617325118
3642,Town,0.617325118,0.617325118,0.617325118,0.617325118
3643,Metropolitan,0.166856021,0.166856021,0.166856021,0.166856021
3643,Rural,0.166856021,0.166856021,0.166856021,0.166856021
3643,Town,0.166856021,0.166856021,0.166856021,0.166856021
3644,Metropolitan,3.717717598,3.717717598,3.717717598,3.717717598
3644,Rural,3.717717598,3.717717598,3.717717598,3.717717598
3644,Town,3.717717598,3.717717598,3.717717598,3.717717598
3645,Metropolitan,4.929082231,4.929082231,4.929082231,4.929082231
3645,Rural,4.929082231,4.929082231,4.929082231,4.929082231
3645,Town,4.929082231,4.929082231,4.929082231,4.929082231
3646,Metropolitan,24.20033989,24.20033989,24.20033989,24.20033989
3646,Rural,24.20033989,24.20033989,24.20033989,24.20033989
3646,Town,24.20033989,24.20033989,24.20033989,24.20033989
3647,Metropolitan,227.3914932,227.3914932,227.3914932,227.3914932
3647,Rural,227.3914932,227.3914932,227.3914932,227.3914932
3647,Town,227.3914932,227.3914932,227.3914932,227.3914932
3648,Metropolitan,75.19192839,75.19192839,75.19192839,75.19192839
3648,Rural,75.19192839,75.19192839,75.19192839,75.19192839
3648,Town,75.19192839,75.19192839,75.19192839,75.19192839
3649,Metropolitan,11.39431698,11.39431698,11.39431698,11.39431698
3649,Rural,11.39431698,11.39431698,11.39431698,11.39431698
3649,Town,11.39431698,11.39431698,11.39431698,11.39431698
3650,Metropolitan,14.67337652,14.67337652,14.67337652,14.67337652
3650,Rural,14.67337652,14.67337652,14.67337652,14.67337652
3650,Town,14.67337652,14.67337652,14.67337652,14.67337652
3651,Metropolitan,17.86526588,17.86526588,17.86526588,17.86526588
3651,Rural,17.86526588,17.86526588,17.86526588,17.86526588
3651,Town,17.86526588,17.86526588,17.86526588,17.86526588
3652,Metropolitan,244.3842214,244.3842214,244.3842214,244.3842214
3652,Rural,244.3842214,244.3842214,244.3842214,244.3842214
3652,Town,244.3842214,244.3842214,244.3842214,244.3842214
3653,Metropolitan,14.65906403,14.65906403,14.65906403,14.65906403
3653,Rural,14.65906403,14.65906403,14.65906403,14.65906403
3653,Town,14.65906403,14.65906403,14.65906403,14.65906403
3654,Metropolitan,1.721643014,1.721643014,1.721643014,1.721643014
3654,Rural,1.721643014,1.721643014,1.721643014,1.721643014
3654,Town,1.721643014,1.721643014,1.721643014,1.721643014
3655,Metropolitan,0.083034346,0.083034346,0.083034346,0.083034346
3655,Rural,0.083034346,0.083034346,0.083034346,0.083034346
3655,Town,0.083034346,0.083034346,0.083034346,0.083034346
3656,Metropolitan,0.105924309,0.105924309,0.105924309,0.105924309
3656,Rural,0.105924309,0.105924309,0.105924309,0.105924309
3656,Town,0.105924309,0.105924309,0.105924309,0.105924309
3657,Metropolitan,0.121606505,0.121606505,0.121606505,0.121606505
3657,Rural,0.121606505,0.121606505,0.121606505,0.121606505
3657,Town,0.121606505,0.121606505,0.121606505,0.121606505
3658,Metropolitan,0.133282765,0.133282765,0.133282765,0.133282765
3658,Rural,0.133282765,0.133282765,0.133282765,0.133282765
3658,Town,0.133282765,0.133282765,0.133282765,0.133282765
3659,Metropolitan,5.638477168,5.638477168,5.638477168,5.638477168
3659,Rural,5.638477168,5.638477168,5.638477168,5.638477168
3659,Town,5.638477168,5.638477168,5.638477168,5.638477168
3660,Metropolitan,0.059776801,0.059776801,0.059776801,0.059776801
3660,Rural,0.059776801,0.059776801,0.059776801,0.059776801
3660,Town,0.059776801,0.059776801,0.059776801,0.059776801
3661,Metropolitan,0.122806271,0.122806271,0.122806271,0.122806271
3661,Rural,0.122806271,0.122806271,0.122806271,0.122806271
3661,Town,0.122806271,0.122806271,0.122806271,0.122806271
3662,Metropolitan,0.140458522,0.140458522,0.140458522,0.140458522
3662,Rural,0.140458522,0.140458522,0.140458522,0.140458522
3662,Town,0.140458522,0.140458522,0.140458522,0.140458522
3663,Metropolitan,0.382930249,0.382930249,0.382930249,0.382930249
3663,Rural,0.382930249,0.382930249,0.382930249,0.382930249
3663,Town,0.382930249,0.382930249,0.382930249,0.382930249
3664,Metropolitan,3.383417423,3.383417423,3.383417423,3.383417423
3664,Rural,3.383417423,3.383417423,3.383417423,3.383417423
3664,Town,3.383417423,3.383417423,3.383417423,3.383417423
3665,Metropolitan,67.76007233,67.76007233,67.76007233,67.76007233
3665,Rural,67.76007233,67.76007233,67.76007233,67.76007233
3665,Town,67.76007233,67.76007233,67.76007233,67.76007233
3666,Metropolitan,5.083224777,5.083224777,5.083224777,5.083224777
3666,Rural,5.083224777,5.083224777,5.083224777,5.083224777
3666,Town,5.083224777,5.083224777,5.083224777,5.083224777
3667,Metropolitan,8.141963141,8.141963141,8.141963141,8.141963141
3667,Rural,8.141963141,8.141963141,8.141963141,8.141963141
3667,Town,8.141963141,8.141963141,8.141963141,8.141963141
3668,Metropolitan,0.130951014,0.130951014,0.130951014,0.130951014
3668,Rural,0.130951014,0.130951014,0.130951014,0.130951014
3668,Town,0.130951014,0.130951014,0.130951014,0.130951014
3669,Metropolitan,0.111967245,0.111967245,0.111967245,0.111967245
3669,Rural,0.111967245,0.111967245,0.111967245,0.111967245
3669,Town,0.111967245,0.111967245,0.111967245,0.111967245
3670,Metropolitan,0.079313684,0.079313684,0.079313684,0.079313684
3670,Rural,0.079313684,0.079313684,0.079313684,0.079313684
3670,Town,0.079313684,0.079313684,0.079313684,0.079313684
3671,Metropolitan,2.372526014,2.372526014,2.372526014,2.372526014
3671,Rural,2.372526014,2.372526014,2.372526014,2.372526014
3671,Town,2.372526014,2.372526014,2.372526014,2.372526014
3672,Metropolitan,5.17624579,5.17624579,5.17624579,5.17624579
3672,Rural,5.17624579,5.17624579,5.17624579,5.17624579
3672,Town,5.17624579,5.17624579,5.17624579,5.17624579
3673,Metropolitan,7.221819727,7.221819727,7.221819727,7.221819727
3673,Rural,7.221819727,7.221819727,7.221819727,7.221819727
3673,Town,7.221819727,7.221819727,7.221819727,7.221819727
3674,Metropolitan,6.101223987,6.101223987,6.101223987,6.101223987
3674,Rural,6.101223987,6.101223987,6.101223987,6.101223987
3674,Town,6.101223987,6.101223987,6.101223987,6.101223987
3675,Metropolitan,5.645042713,5.645042713,5.645042713,5.645042713
3675,Rural,5.645042713,5.645042713,5.645042713,5.645042713
3675,Town,5.645042713,5.645042713,5.645042713,5.645042713
3676,Metropolitan,7.270983912,7.270983912,7.270983912,7.270983912
3676,Rural,7.270983912,7.270983912,7.270983912,7.270983912
3676,Town,7.270983912,7.270983912,7.270983912,7.270983912
3677,Metropolitan,4.485776784,4.485776784,4.485776784,4.485776784
3677,Rural,4.485776784,4.485776784,4.485776784,4.485776784
3677,Town,4.485776784,4.485776784,4.485776784,4.485776784
3678,Metropolitan,6.592509581,6.592509581,6.592509581,6.592509581
3678,Rural,6.592509581,6.592509581,6.592509581,6.592509581
3678,Town,6.592509581,6.592509581,6.592509581,6.592509581
3679,Metropolitan,5.570895683,5.570895683,5.570895683,5.570895683
3679,Rural,5.570895683,5.570895683,5.570895683,5.570895683
3679,Town,5.570895683,5.570895683,5.570895683,5.570895683
3680,Metropolitan,1.566856981,1.566856981,1.566856981,1.566856981
3680,Rural,1.566856981,1.566856981,1.566856981,1.566856981
3680,Town,1.566856981,1.566856981,1.566856981,1.566856981
3681,Metropolitan,10.24531994,10.24531994,10.24531994,10.24531994
3681,Rural,10.24531994,10.24531994,10.24531994,10.24531994
3681,Town,10.24531994,10.24531994,10.24531994,10.24531994
3682,Metropolitan,3.379232379,3.379232379,3.379232379,3.379232379
3682,Rural,3.379232379,3.379232379,3.379232379,3.379232379
3682,Town,3.379232379,3.379232379,3.379232379,3.379232379
3683,Metropolitan,7.854361684,7.854361684,7.854361684,7.854361684
3683,Rural,7.854361684,7.854361684,7.854361684,7.854361684
3683,Town,7.854361684,7.854361684,7.854361684,7.854361684
3684,Metropolitan,8.844269848,8.844269848,8.844269848,8.844269848
3684,Rural,8.844269848,8.844269848,8.844269848,8.844269848
3684,Town,8.844269848,8.844269848,8.844269848,8.844269848
3685,Metropolitan,8.062527588,8.062527588,8.062527588,8.062527588
3685,Rural,8.062527588,8.062527588,8.062527588,8.062527588
3685,Town,8.062527588,8.062527588,8.062527588,8.062527588
3686,Metropolitan,24.36346144,24.36346144,24.36346144,24.36346144
3686,Rural,24.36346144,24.36346144,24.36346144,24.36346144
3686,Town,24.36346144,24.36346144,24.36346144,24.36346144
3687,Metropolitan,0.670108234,0.670108234,0.670108234,0.670108234
3687,Rural,0.670108234,0.670108234,0.670108234,0.670108234
3687,Town,0.670108234,0.670108234,0.670108234,0.670108234
3688,Metropolitan,549.5159262,549.5159262,549.5159262,549.5159262
3688,Rural,549.5159262,549.5159262,549.5159262,549.5159262
3688,Town,549.5159262,549.5159262,549.5159262,549.5159262
3689,Metropolitan,7.265248779,7.265248779,7.265248779,7.265248779
3689,Rural,7.265248779,7.265248779,7.265248779,7.265248779
3689,Town,7.265248779,7.265248779,7.265248779,7.265248779
