District,Type,2005,2015,2038,2050
3098,Town,0,0,0,0
3099,Metropolitan,0,0,0,0
3099,Rural,460.9937247,460.9937247,460.9937247,460.9937247
3099,Town,0,0,0,0
3100,Metropolitan,0,0,0,0
3100,Rural,978.7087623,978.7087623,978.7087623,978.7087623
3100,Town,0,0,0,0
3101,Metropolitan,39.90679571,39.90679571,39.90679571,39.90679571
3101,Rural,0,0,0,0
3101,Town,0,0,0,0
3102,Metropolitan,146.2089262,146.2089262,146.2089262,146.2089262
3102,Rural,0,0,0,0
3102,Town,0,0,0,0
3103,Metropolitan,244.2766581,244.2766581,244.2766581,244.2766581
3103,Rural,0,0,0,0
3103,Town,0,0,0,0
3104,Metropolitan,0,0,0,0
3104,Rural,2405.114464,2405.114464,2405.114464,2405.114464
3104,Town,0,0,0,0
3105,Metropolitan,0,0,0,0
3105,Rural,1828.999931,1828.999931,1828.999931,1828.999931
3105,Town,0,0,0,0
3106,Metropolitan,0,0,0,0
3106,Rural,483.4482266,483.4482266,483.4482266,483.4482266
3106,Town,0,0,0,0
3107,Metropolitan,0,0,0,0
3107,Rural,132.5753514,132.5753514,132.5753514,132.5753514
3107,Town,0,0,0,0
3108,Metropolitan,0,0,0,0
3108,Rural,670.1973053,670.1973053,670.1973053,670.1973053
3108,Town,0,0,0,0
3109,Metropolitan,0,0,0,0
3109,Rural,1066.416783,1066.416783,1066.416783,1066.416783
3109,Town,0,0,0,0
3110,Metropolitan,0,0,0,0
3110,Rural,620.7478363,620.7478363,620.7478363,620.7478363
3110,Town,0,0,0,0
3111,Metropolitan,0,0,0,0
3111,Rural,1236.660923,1236.660923,1236.660923,1236.660923
3111,Town,0,0,0,0
3112,Metropolitan,0,0,0,0
3112,Rural,1100.238717,1100.238717,1100.238717,1100.238717
3112,Town,0,0,0,0
3113,Metropolitan,962.5613969,962.5613969,962.5613969,962.5613969
3113,Rural,0,0,0,0
3113,Town,0,0,0,0
3114,Metropolitan,0,0,0,0
3114,Rural,1165.324245,1165.324245,1165.324245,1165.324245
3114,Town,0,0,0,0
3115,Metropolitan,0,0,0,0
3115,Rural,1357.885284,1357.885284,1357.885284,1357.885284
3115,Town,0,0,0,0
3116,Metropolitan,0,0,0,0
3116,Rural,1726.433456,1726.433456,1726.433456,1726.433456
3116,Town,0,0,0,0
3117,Metropolitan,0,0,0,0
3117,Rural,1077.896388,1077.896388,1077.896388,1077.896388
3117,Town,0,0,0,0
3118,Metropolitan,0,0,0,0
3118,Rural,492.2601689,492.2601689,492.2601689,492.2601689
3118,Town,0,0,0,0
3119,Metropolitan,0,0,0,0
3119,Rural,976.8997404,976.8997404,976.8997404,976.8997404
3119,Town,0,0,0,0
3120,Metropolitan,0,0,0,0
3120,Rural,788.3993554,788.3993554,788.3993554,788.3993554
3120,Town,0,0,0,0
3121,Metropolitan,0,0,0,0
3121,Rural,407.3064048,407.3064048,407.3064048,407.3064048
3121,Town,0,0,0,0
3122,Metropolitan,0,0,0,0
3122,Rural,236.872009,236.872009,236.872009,236.872009
3122,Town,0,0,0,0
3123,Metropolitan,0,0,0,0
3123,Rural,379.7127998,379.7127998,379.7127998,379.7127998
3123,Town,0,0,0,0
3124,Metropolitan,0,0,0,0
3124,Rural,258.9343412,258.9343412,258.9343412,258.9343412
3124,Town,0,0,0,0
3125,Metropolitan,944.4620809,944.4620809,944.4620809,944.4620809
3125,Rural,0,0,0,0
3125,Town,0,0,0,0
3126,Metropolitan,547.962568,547.962568,547.962568,547.962568
3126,Rural,0,0,0,0
3126,Town,0,0,0,0
3127,Metropolitan,338.5439903,338.5439903,338.5439903,338.5439903
3127,Rural,0,0,0,0
3127,Town,0,0,0,0
3128,Metropolitan,793.2721185,793.2721185,793.2721185,793.2721185
3128,Rural,0,0,0,0
3128,Town,0,0,0,0
3129,Metropolitan,0,0,0,0
3129,Rural,1163.663347,1163.663347,1163.663347,1163.663347
3129,Town,0,0,0,0
3130,Metropolitan,786.6774262,786.6774262,786.6774262,786.6774262
3130,Rural,0,0,0,0
3130,Town,0,0,0,0
3131,Metropolitan,0,0,0,0
3131,Rural,675.4510291,675.4510291,675.4510291,675.4510291
3131,Town,0,0,0,0
3132,Metropolitan,562.5476843,562.5476843,562.5476843,562.5476843
3132,Rural,0,0,0,0
3132,Town,0,0,0,0
3133,Metropolitan,0,0,0,0
3133,Rural,533.259875,533.259875,533.259875,533.259875
3133,Town,0,0,0,0
3134,Metropolitan,489.2892358,489.2892358,489.2892358,489.2892358
3134,Rural,0,0,0,0
3134,Town,0,0,0,0
3135,Metropolitan,193.4095437,193.4095437,193.4095437,193.4095437
3135,Rural,0,0,0,0
3135,Town,0,0,0,0
3136,Metropolitan,82.00384352,82.00384352,82.00384352,82.00384352
3136,Rural,0,0,0,0
3136,Town,0,0,0,0
3137,Metropolitan,137.2534868,137.2534868,137.2534868,137.2534868
3137,Rural,0,0,0,0
3137,Town,0,0,0,0
3138,Metropolitan,112.5242235,112.5242235,112.5242235,112.5242235
3138,Rural,0,0,0,0
3138,Town,0,0,0,0
3139,Metropolitan,862.1267262,862.1267262,862.1267262,862.1267262
3139,Rural,0,0,0,0
3139,Town,0,0,0,0
3140,Metropolitan,0,0,0,0
3140,Rural,652.2146666,652.2146666,652.2146666,652.2146666
3140,Town,0,0,0,0
3141,Metropolitan,1252.770365,1252.770365,1252.770365,1252.770365
3141,Rural,0,0,0,0
3141,Town,0,0,0,0
3142,Metropolitan,456.4974914,456.4974914,456.4974914,456.4974914
3142,Rural,0,0,0,0
3142,Town,0,0,0,0
3143,Metropolitan,221.8058196,221.8058196,221.8058196,221.8058196
3143,Rural,0,0,0,0
3143,Town,0,0,0,0
3144,Metropolitan,21.81278246,21.81278246,21.81278246,21.81278246
3144,Rural,0,0,0,0
3144,Town,0,0,0,0
3145,Metropolitan,94.81734563,94.81734563,94.81734563,94.81734563
3145,Rural,0,0,0,0
3145,Town,0,0,0,0
3146,Metropolitan,738.9428375,738.9428375,738.9428375,738.9428375
3146,Rural,0,0,0,0
3146,Town,0,0,0,0
3147,Metropolitan,845.8682629,845.8682629,845.8682629,845.8682629
3147,Rural,0,0,0,0
3147,Town,0,0,0,0
3148,Metropolitan,308.7535206,308.7535206,308.7535206,308.7535206
3148,Rural,0,0,0,0
3148,Town,0,0,0,0
3149,Metropolitan,964.7483728,964.7483728,964.7483728,964.7483728
3149,Rural,0,0,0,0
3149,Town,0,0,0,0
3150,Metropolitan,0,0,0,0
3150,Rural,269.5712492,269.5712492,269.5712492,269.5712492
3150,Town,0,0,0,0
3151,Metropolitan,676.0071954,676.0071954,676.0071954,676.0071954
3151,Rural,0,0,0,0
3151,Town,0,0,0,0
3152,Metropolitan,0,0,0,0
3152,Rural,532.5737608,532.5737608,532.5737608,532.5737608
3152,Town,0,0,0,0
3153,Metropolitan,582.4328425,582.4328425,582.4328425,582.4328425
3153,Rural,0,0,0,0
3153,Town,0,0,0,0
3154,Metropolitan,300.7746218,300.7746218,300.7746218,300.7746218
3154,Rural,0,0,0,0
3154,Town,0,0,0,0
3155,Metropolitan,502.9527013,502.9527013,502.9527013,502.9527013
3155,Rural,0,0,0,0
3155,Town,0,0,0,0
3156,Metropolitan,168.9813361,168.9813361,168.9813361,168.9813361
3156,Rural,0,0,0,0
3156,Town,0,0,0,0
3157,Metropolitan,839.0925676,839.0925676,839.0925676,839.0925676
3157,Rural,0,0,0,0
3157,Town,0,0,0,0
3158,Metropolitan,72.01152853,72.01152853,72.01152853,72.01152853
3158,Rural,0,0,0,0
3158,Town,0,0,0,0
3159,Metropolitan,1291.829631,1291.829631,1291.829631,1291.829631
3159,Rural,0,0,0,0
3159,Town,0,0,0,0
3160,Metropolitan,152.3347161,152.3347161,152.3347161,152.3347161
3160,Rural,0,0,0,0
3160,Town,0,0,0,0
3161,Metropolitan,486.7115195,486.7115195,486.7115195,486.7115195
3161,Rural,0,0,0,0
3161,Town,0,0,0,0
3162,Metropolitan,131.4756809,131.4756809,131.4756809,131.4756809
3162,Rural,0,0,0,0
3162,Town,0,0,0,0
3163,Metropolitan,974.8936989,974.8936989,974.8936989,974.8936989
3163,Rural,0,0,0,0
3163,Town,0,0,0,0
3164,Metropolitan,663.1903812,663.1903812,663.1903812,663.1903812
3164,Rural,0,0,0,0
3164,Town,0,0,0,0
3165,Metropolitan,536.7515224,536.7515224,536.7515224,536.7515224
3165,Rural,0,0,0,0
3165,Town,0,0,0,0
3166,Metropolitan,444.2315417,444.2315417,444.2315417,444.2315417
3166,Rural,0,0,0,0
3166,Town,0,0,0,0
3167,Metropolitan,693.9340875,693.9340875,693.9340875,693.9340875
3167,Rural,0,0,0,0
3167,Town,0,0,0,0
3168,Metropolitan,119.3949379,119.3949379,119.3949379,119.3949379
3168,Rural,0,0,0,0
3168,Town,0,0,0,0
3169,Metropolitan,1194.362517,1194.362517,1194.362517,1194.362517
3169,Rural,0,0,0,0
3169,Town,0,0,0,0
3170,Metropolitan,362.4557076,362.4557076,362.4557076,362.4557076
3170,Rural,0,0,0,0
3170,Town,0,0,0,0
3171,Metropolitan,963.4073004,963.4073004,963.4073004,963.4073004
3171,Rural,0,0,0,0
3171,Town,0,0,0,0
3172,Metropolitan,216.4189021,216.4189021,216.4189021,216.4189021
3172,Rural,0,0,0,0
3172,Town,0,0,0,0
3173,Metropolitan,632.8469883,632.8469883,632.8469883,632.8469883
3173,Rural,0,0,0,0
3173,Town,0,0,0,0
3174,Metropolitan,610.8048141,610.8048141,610.8048141,610.8048141
3174,Rural,0,0,0,0
3174,Town,0,0,0,0
3175,Metropolitan,1439.006762,1439.006762,1439.006762,1439.006762
3175,Rural,0,0,0,0
3175,Town,0,0,0,0
3176,Metropolitan,691.312732,691.312732,691.312732,691.312732
3176,Rural,0,0,0,0
3176,Town,0,0,0,0
3177,Metropolitan,405.0576777,405.0576777,405.0576777,405.0576777
3177,Rural,0,0,0,0
3177,Town,0,0,0,0
3178,Metropolitan,53.63139348,53.63139348,53.63139348,53.63139348
3178,Rural,0,0,0,0
3178,Town,0,0,0,0
3179,Metropolitan,475.1332724,475.1332724,475.1332724,475.1332724
3179,Rural,0,0,0,0
3179,Town,0,0,0,0
3180,Metropolitan,326.4422538,326.4422538,326.4422538,326.4422538
3180,Rural,0,0,0,0
3180,Town,0,0,0,0
3181,Metropolitan,402.2212364,402.2212364,402.2212364,402.2212364
3181,Rural,0,0,0,0
3181,Town,0,0,0,0
3182,Metropolitan,716.07719,716.07719,716.07719,716.07719
3182,Rural,0,0,0,0
3182,Town,0,0,0,0
3183,Metropolitan,115.3805732,115.3805732,115.3805732,115.3805732
3183,Rural,0,0,0,0
3183,Town,0,0,0,0
3184,Metropolitan,653.3177089,653.3177089,653.3177089,653.3177089
3184,Rural,0,0,0,0
3184,Town,0,0,0,0
3185,Metropolitan,239.3810629,239.3810629,239.3810629,239.3810629
3185,Rural,0,0,0,0
3185,Town,0,0,0,0
3186,Metropolitan,1393.73956,1393.73956,1393.73956,1393.73956
3186,Rural,0,0,0,0
3186,Town,0,0,0,0
3187,Metropolitan,696.8339358,696.8339358,696.8339358,696.8339358
3187,Rural,0,0,0,0
3187,Town,0,0,0,0
3188,Metropolitan,0,0,0,0
3188,Rural,114.9869751,114.9869751,114.9869751,114.9869751
3188,Town,0,0,0,0
3189,Metropolitan,0,0,0,0
3189,Rural,914.5484509,914.5484509,914.5484509,914.5484509
3189,Town,0,0,0,0
3190,Metropolitan,526.2425952,526.2425952,526.2425952,526.2425952
3190,Rural,0,0,0,0
3190,Town,0,0,0,0
3191,Metropolitan,721.8809148,721.8809148,721.8809148,721.8809148
3191,Rural,0,0,0,0
3191,Town,0,0,0,0
3192,Metropolitan,0,0,0,0
3192,Rural,813.7218785,813.7218785,813.7218785,813.7218785
3192,Town,0,0,0,0
3193,Metropolitan,837.1729279,837.1729279,837.1729279,837.1729279
3193,Rural,0,0,0,0
3193,Town,0,0,0,0
3194,Metropolitan,0,0,0,0
3194,Rural,846.0182289,846.0182289,846.0182289,846.0182289
3194,Town,0,0,0,0
3195,Metropolitan,0,0,0,0
3195,Rural,264.6718115,264.6718115,264.6718115,264.6718115
3195,Town,0,0,0,0
3196,Metropolitan,0,0,0,0
3196,Rural,483.8154672,483.8154672,483.8154672,483.8154672
3196,Town,0,0,0,0
3197,Metropolitan,0,0,0,0
3197,Rural,684.2839538,684.2839538,684.2839538,684.2839538
3197,Town,0,0,0,0
3198,Metropolitan,425.8019731,425.8019731,425.8019731,425.8019731
3198,Rural,0,0,0,0
3198,Town,0,0,0,0
3199,Metropolitan,1463.548051,1463.548051,1463.548051,1463.548051
3199,Rural,0,0,0,0
3199,Town,0,0,0,0
3200,Metropolitan,0,0,0,0
3200,Rural,127.481685,127.481685,127.481685,127.481685
3200,Town,0,0,0,0
3201,Metropolitan,94.92160008,94.92160008,94.92160008,94.92160008
3201,Rural,0,0,0,0
3201,Town,0,0,0,0
3202,Metropolitan,0,0,0,0
3202,Rural,1415.691276,1415.691276,1415.691276,1415.691276
3202,Town,0,0,0,0
3203,Metropolitan,0,0,0,0
3203,Rural,278.3689744,278.3689744,278.3689744,278.3689744
3203,Town,0,0,0,0
3204,Metropolitan,1227.367396,1227.367396,1227.367396,1227.367396
3204,Rural,0,0,0,0
3204,Town,0,0,0,0
3205,Metropolitan,326.4012769,326.4012769,326.4012769,326.4012769
3205,Rural,0,0,0,0
3205,Town,0,0,0,0
3206,Metropolitan,0,0,0,0
3206,Rural,556.3167357,556.3167357,556.3167357,556.3167357
3206,Town,0,0,0,0
3207,Metropolitan,0,0,0,0
3207,Rural,537.0245853,537.0245853,537.0245853,537.0245853
3207,Town,0,0,0,0
3208,Metropolitan,0,0,0,0
3208,Rural,1177.046259,1177.046259,1177.046259,1177.046259
3208,Town,0,0,0,0
3209,Metropolitan,0,0,0,0
3209,Rural,1842.038169,1842.038169,1842.038169,1842.038169
3209,Town,0,0,0,0
3210,Metropolitan,0,0,0,0
3210,Rural,173.1014153,173.1014153,173.1014153,173.1014153
3210,Town,0,0,0,0
3211,Metropolitan,55.35743619,55.35743619,55.35743619,55.35743619
3211,Rural,0,0,0,0
3211,Town,0,0,0,0
3212,Metropolitan,1240.584357,1240.584357,1240.584357,1240.584357
3212,Rural,0,0,0,0
3212,Town,0,0,0,0
3213,Metropolitan,283.6521942,283.6521942,283.6521942,283.6521942
3213,Rural,0,0,0,0
3213,Town,0,0,0,0
3214,Metropolitan,1010.764853,1010.764853,1010.764853,1010.764853
3214,Rural,0,0,0,0
3214,Town,0,0,0,0
3215,Metropolitan,1077.820957,1077.820957,1077.820957,1077.820957
3215,Rural,0,0,0,0
3215,Town,0,0,0,0
3216,Metropolitan,0,0,0,0
3216,Rural,635.8960832,635.8960832,635.8960832,635.8960832
3216,Town,0,0,0,0
3217,Metropolitan,2087.634517,2087.634517,2087.634517,2087.634517
3217,Rural,0,0,0,0
3217,Town,0,0,0,0
3218,Metropolitan,0,0,0,0
3218,Rural,120.8010596,120.8010596,120.8010596,120.8010596
3218,Town,0,0,0,0
3219,Metropolitan,0,0,0,0
3219,Rural,324.2496454,324.2496454,324.2496454,324.2496454
3219,Town,0,0,0,0
3220,Metropolitan,507.5940359,507.5940359,507.5940359,507.5940359
3220,Rural,0,0,0,0
3220,Town,0,0,0,0
3221,Metropolitan,0,0,0,0
3221,Rural,1434.474377,1434.474377,1434.474377,1434.474377
3221,Town,0,0,0,0
3222,Metropolitan,0,0,0,0
3222,Rural,194.5522195,194.5522195,194.5522195,194.5522195
3222,Town,0,0,0,0
3223,Metropolitan,0,0,0,0
3223,Rural,1206.031082,1206.031082,1206.031082,1206.031082
3223,Town,0,0,0,0
3224,Metropolitan,0,0,0,0
3224,Rural,1761.203214,1761.203214,1761.203214,1761.203214
3224,Town,0,0,0,0
3225,Metropolitan,819.3240452,819.3240452,819.3240452,819.3240452
3225,Rural,0,0,0,0
3225,Town,0,0,0,0
3226,Metropolitan,0,0,0,0
3226,Rural,1389.444206,1389.444206,1389.444206,1389.444206
3226,Town,0,0,0,0
3227,Metropolitan,0,0,0,0
3227,Rural,964.4767403,964.4767403,964.4767403,964.4767403
3227,Town,0,0,0,0
3228,Metropolitan,0,0,0,0
3228,Rural,746.7974888,746.7974888,746.7974888,746.7974888
3228,Town,0,0,0,0
3229,Metropolitan,0,0,0,0
3229,Rural,401.955274,401.955274,401.955274,401.955274
3229,Town,0,0,0,0
3230,Metropolitan,0,0,0,0
3230,Rural,1141.801408,1141.801408,1141.801408,1141.801408
3230,Town,0,0,0,0
3231,Metropolitan,0,0,0,0
3231,Rural,656.2371282,656.2371282,656.2371282,656.2371282
3231,Town,0,0,0,0
3232,Metropolitan,0,0,0,0
3232,Rural,1514.754908,1514.754908,1514.754908,1514.754908
3232,Town,0,0,0,0
3233,Metropolitan,0,0,0,0
3233,Rural,615.7745702,615.7745702,615.7745702,615.7745702
3233,Town,0,0,0,0
3234,Metropolitan,0,0,0,0
3234,Rural,353.3366571,353.3366571,353.3366571,353.3366571
3234,Town,0,0,0,0
3235,Metropolitan,0,0,0,0
3235,Rural,1055.603547,1055.603547,1055.603547,1055.603547
3235,Town,0,0,0,0
3236,Metropolitan,0,0,0,0
3236,Rural,1122.060896,1122.060896,1122.060896,1122.060896
3236,Town,0,0,0,0
3237,Metropolitan,0,0,0,0
3237,Rural,3632.351048,3632.351048,3632.351048,3632.351048
3237,Town,0,0,0,0
3238,Metropolitan,0,0,0,0
3238,Rural,3969.095294,3969.095294,3969.095294,3969.095294
3238,Town,0,0,0,0
3239,Metropolitan,0,0,0,0
3239,Rural,909.9167041,909.9167041,909.9167041,909.9167041
3239,Town,0,0,0,0
3240,Metropolitan,0,0,0,0
3240,Rural,766.2128026,766.2128026,766.2128026,766.2128026
3240,Town,0,0,0,0
3241,Metropolitan,0,0,0,0
3241,Rural,1291.921384,1291.921384,1291.921384,1291.921384
3241,Town,0,0,0,0
3242,Metropolitan,0,0,0,0
3242,Rural,1537.402278,1537.402278,1537.402278,1537.402278
3242,Town,0,0,0,0
3243,Metropolitan,0,0,0,0
3243,Rural,1157.542549,1157.542549,1157.542549,1157.542549
3243,Town,0,0,0,0
3244,Metropolitan,0,0,0,0
3244,Rural,1664.598815,1664.598815,1664.598815,1664.598815
3244,Town,0,0,0,0
3245,Metropolitan,978.7656628,978.7656628,978.7656628,978.7656628
3245,Rural,0,0,0,0
3245,Town,0,0,0,0
3246,Metropolitan,859.3455349,859.3455349,859.3455349,859.3455349
3246,Rural,0,0,0,0
3246,Town,0,0,0,0
3247,Metropolitan,0,0,0,0
3247,Rural,505.7238883,505.7238883,505.7238883,505.7238883
3247,Town,0,0,0,0
3248,Metropolitan,0,0,0,0
3248,Rural,852.6301395,852.6301395,852.6301395,852.6301395
3248,Town,0,0,0,0
3249,Metropolitan,980.5714558,980.5714558,980.5714558,980.5714558
3249,Rural,0,0,0,0
3249,Town,0,0,0,0
3250,Metropolitan,1207.977694,1207.977694,1207.977694,1207.977694
3250,Rural,0,0,0,0
3250,Town,0,0,0,0
3251,Metropolitan,0,0,0,0
3251,Rural,1785.878046,1785.878046,1785.878046,1785.878046
3251,Town,0,0,0,0
3252,Metropolitan,501.3469545,501.3469545,501.3469545,501.3469545
3252,Rural,0,0,0,0
3252,Town,0,0,0,0
3253,Metropolitan,0,0,0,0
3253,Rural,1526.436294,1526.436294,1526.436294,1526.436294
3253,Town,0,0,0,0
3254,Metropolitan,0,0,0,0
3254,Rural,1646.758213,1646.758213,1646.758213,1646.758213
3254,Town,0,0,0,0
3255,Metropolitan,0,0,0,0
3255,Rural,705.5659824,705.5659824,705.5659824,705.5659824
3255,Town,0,0,0,0
3256,Metropolitan,0,0,0,0
3256,Rural,1011.581171,1011.581171,1011.581171,1011.581171
3256,Town,0,0,0,0
3257,Metropolitan,0,0,0,0
3257,Rural,508.9122679,508.9122679,508.9122679,508.9122679
3257,Town,0,0,0,0
3258,Metropolitan,0,0,0,0
3258,Rural,1248.259727,1248.259727,1248.259727,1248.259727
3258,Town,0,0,0,0
3259,Metropolitan,0,0,0,0
3259,Rural,3741.771107,3741.771107,3741.771107,3741.771107
3259,Town,0,0,0,0
3260,Metropolitan,0,0,0,0
3260,Rural,2089.666706,2089.666706,2089.666706,2089.666706
3260,Town,0,0,0,0
3261,Metropolitan,0,0,0,0
3261,Rural,1209.241126,1209.241126,1209.241126,1209.241126
3261,Town,0,0,0,0
3262,Metropolitan,0,0,0,0
3262,Rural,1253.417957,1253.417957,1253.417957,1253.417957
3262,Town,0,0,0,0
3263,Metropolitan,0,0,0,0
3263,Rural,1585.634409,1585.634409,1585.634409,1585.634409
3263,Town,0,0,0,0
3264,Metropolitan,0,0,0,0
3264,Rural,2075.789602,2075.789602,2075.789602,2075.789602
3264,Town,0,0,0,0
3265,Metropolitan,0,0,0,0
3265,Rural,1614.969834,1614.969834,1614.969834,1614.969834
3265,Town,0,0,0,0
3266,Metropolitan,0,0,0,0
3266,Rural,1040.534167,1040.534167,1040.534167,1040.534167
3266,Town,0,0,0,0
3267,Metropolitan,0,0,0,0
3267,Rural,1026.8965,1026.8965,1026.8965,1026.8965
3267,Town,0,0,0,0
3268,Metropolitan,0,0,0,0
3268,Rural,1740.104504,1740.104504,1740.104504,1740.104504
3268,Town,0,0,0,0
3269,Metropolitan,0,0,0,0
3269,Rural,1208.693297,1208.693297,1208.693297,1208.693297
3269,Town,0,0,0,0
3270,Metropolitan,0,0,0,0
3270,Rural,860.8326194,860.8326194,860.8326194,860.8326194
3270,Town,0,0,0,0
3271,Metropolitan,0,0,0,0
3271,Rural,2294.200216,2294.200216,2294.200216,2294.200216
3271,Town,0,0,0,0
3272,Metropolitan,0,0,0,0
3272,Rural,2242.128609,2242.128609,2242.128609,2242.128609
3272,Town,0,0,0,0
3273,Metropolitan,0,0,0,0
3273,Rural,684.4035331,684.4035331,684.4035331,684.4035331
3273,Town,0,0,0,0
3274,Metropolitan,0,0,0,0
3274,Rural,2121.123301,2121.123301,2121.123301,2121.123301
3274,Town,0,0,0,0
3275,Metropolitan,0,0,0,0
3275,Rural,939.4361409,939.4361409,939.4361409,939.4361409
3275,Town,0,0,0,0
3276,Metropolitan,1003.234496,1003.234496,1003.234496,1003.234496
3276,Rural,0,0,0,0
3276,Town,0,0,0,0
3277,Metropolitan,0,0,0,0
3277,Rural,1428.72066,1428.72066,1428.72066,1428.72066
3277,Town,0,0,0,0
3278,Metropolitan,0,0,0,0
3278,Rural,2207.082886,2207.082886,2207.082886,2207.082886
3278,Town,0,0,0,0
3279,Metropolitan,410.6049539,410.6049539,410.6049539,410.6049539
3279,Rural,0,0,0,0
3279,Town,0,0,0,0
3280,Metropolitan,201.5052286,201.5052286,201.5052286,201.5052286
3280,Rural,0,0,0,0
3280,Town,0,0,0,0
3281,Metropolitan,425.1290714,425.1290714,425.1290714,425.1290714
3281,Rural,0,0,0,0
3281,Town,0,0,0,0
3282,Metropolitan,567.6210308,567.6210308,567.6210308,567.6210308
3282,Rural,0,0,0,0
3282,Town,0,0,0,0
3283,Metropolitan,0,0,0,0
3283,Rural,440.9812632,440.9812632,440.9812632,440.9812632
3283,Town,0,0,0,0
3284,Metropolitan,0,0,0,0
3284,Rural,4544.30895,4544.30895,4544.30895,4544.30895
3284,Town,0,0,0,0
3285,Metropolitan,0,0,0,0
3285,Rural,1041.440924,1041.440924,1041.440924,1041.440924
3285,Town,0,0,0,0
3286,Metropolitan,657.7808661,657.7808661,657.7808661,657.7808661
3286,Rural,0,0,0,0
3286,Town,0,0,0,0
3287,Metropolitan,831.3469101,831.3469101,831.3469101,831.3469101
3287,Rural,0,0,0,0
3287,Town,0,0,0,0
3288,Metropolitan,0,0,0,0
3288,Rural,1850.375324,1850.375324,1850.375324,1850.375324
3288,Town,0,0,0,0
3289,Metropolitan,0,0,0,0
3289,Rural,1463.434581,1463.434581,1463.434581,1463.434581
3289,Town,0,0,0,0
3290,Metropolitan,0,0,0,0
3290,Rural,200.2427278,200.2427278,200.2427278,200.2427278
3290,Town,0,0,0,0
3291,Metropolitan,0,0,0,0
3291,Rural,224.2406492,224.2406492,224.2406492,224.2406492
3291,Town,0,0,0,0
3292,Metropolitan,2278.500029,2278.500029,2278.500029,2278.500029
3292,Rural,0,0,0,0
3292,Town,0,0,0,0
3293,Metropolitan,1046.011634,1046.011634,1046.011634,1046.011634
3293,Rural,0,0,0,0
3293,Town,0,0,0,0
3294,Metropolitan,1387.545728,1387.545728,1387.545728,1387.545728
3294,Rural,0,0,0,0
3294,Town,0,0,0,0
3295,Metropolitan,947.2927358,947.2927358,947.2927358,947.2927358
3295,Rural,0,0,0,0
3295,Town,0,0,0,0
3296,Metropolitan,0,0,0,0
3296,Rural,800.5127684,800.5127684,800.5127684,800.5127684
3296,Town,0,0,0,0
3297,Metropolitan,0,0,0,0
3297,Rural,1185.606326,1185.606326,1185.606326,1185.606326
3297,Town,0,0,0,0
3298,Metropolitan,833.07138,833.07138,833.07138,833.07138
3298,Rural,0,0,0,0
3298,Town,0,0,0,0
3299,Metropolitan,196.2594267,196.2594267,196.2594267,196.2594267
3299,Rural,0,0,0,0
3299,Town,0,0,0,0
3300,Metropolitan,546.0093004,546.0093004,546.0093004,546.0093004
3300,Rural,0,0,0,0
3300,Town,0,0,0,0
3301,Metropolitan,428.0651,428.0651,428.0651,428.0651
3301,Rural,0,0,0,0
3301,Town,0,0,0,0
3302,Metropolitan,480.7074097,480.7074097,480.7074097,480.7074097
3302,Rural,0,0,0,0
3302,Town,0,0,0,0
3303,Metropolitan,254.7778192,254.7778192,254.7778192,254.7778192
3303,Rural,0,0,0,0
3303,Town,0,0,0,0
3304,Metropolitan,41.03579626,41.03579626,41.03579626,41.03579626
3304,Rural,0,0,0,0
3304,Town,0,0,0,0
3305,Metropolitan,196.9030539,196.9030539,196.9030539,196.9030539
3305,Rural,0,0,0,0
3305,Town,0,0,0,0
3306,Metropolitan,499.7067749,499.7067749,499.7067749,499.7067749
3306,Rural,0,0,0,0
3306,Town,0,0,0,0
3307,Metropolitan,666.8620676,666.8620676,666.8620676,666.8620676
3307,Rural,0,0,0,0
3307,Town,0,0,0,0
3308,Metropolitan,151.0255381,151.0255381,151.0255381,151.0255381
3308,Rural,0,0,0,0
3308,Town,0,0,0,0
3309,Metropolitan,382.8813963,382.8813963,382.8813963,382.8813963
3309,Rural,0,0,0,0
3309,Town,0,0,0,0
3310,Metropolitan,530.7553761,530.7553761,530.7553761,530.7553761
3310,Rural,0,0,0,0
3310,Town,0,0,0,0
3311,Metropolitan,1399.260496,1399.260496,1399.260496,1399.260496
3311,Rural,0,0,0,0
3311,Town,0,0,0,0
3312,Metropolitan,0,0,0,0
3312,Rural,1631.104108,1631.104108,1631.104108,1631.104108
3312,Town,0,0,0,0
3313,Metropolitan,0,0,0,0
3313,Rural,270.5652586,270.5652586,270.5652586,270.5652586
3313,Town,0,0,0,0
3314,Metropolitan,0,0,0,0
3314,Rural,90.49222979,90.49222979,90.49222979,90.49222979
