District,OwnRatio-2005,OwnRatio-2015,OwnRatio-2038,OwnRatio-2050,Threshold-2005,Threshold-2015,Threshold-2038,Threshold-2050,PropSuitable-2005,PropSuitable-2015,PropSuitable-2038,PropSuitable-2050
1567,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1568,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1569,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1570,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1571,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1572,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1573,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1574,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1575,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1576,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1577,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1578,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1579,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1580,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1581,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1582,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1583,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1584,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1585,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1586,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1587,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1588,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1589,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1590,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1591,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1592,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1593,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1594,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1595,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1596,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1597,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1598,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1599,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1600,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1601,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1602,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1603,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1604,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1605,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1606,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1607,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1608,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1609,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1610,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1611,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1612,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1613,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1614,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1615,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1616,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1617,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1618,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1619,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1620,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1621,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1622,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1623,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1624,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1625,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1626,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1627,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1628,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1629,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1630,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1631,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1632,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1633,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1634,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1635,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1636,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1637,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1638,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1639,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1640,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1641,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1642,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1643,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1644,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1645,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1646,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1647,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1648,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1649,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1650,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1651,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1652,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1653,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1654,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1655,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1656,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1657,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1658,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1659,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1660,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1661,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1662,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1663,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1664,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1665,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1666,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1667,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1668,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1669,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1670,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1671,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1672,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1673,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1674,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1675,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1676,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1677,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1678,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1679,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1680,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1681,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1682,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1683,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1684,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1685,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1686,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1687,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1688,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1689,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1690,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1691,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1692,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1693,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1694,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1695,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1696,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1697,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1698,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1699,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1700,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1701,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1702,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1703,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1704,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1705,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1706,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1707,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1708,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1709,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1710,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1711,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1712,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1713,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1714,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1715,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1716,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1717,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1718,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1719,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1720,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1721,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1722,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1723,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1724,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1725,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1726,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1727,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1728,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1729,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1730,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1731,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1732,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1733,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1734,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1735,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1736,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1737,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1738,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1739,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1740,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1741,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1742,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1743,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1744,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1745,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1746,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1747,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1748,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1749,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1750,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1751,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1752,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1753,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1754,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1755,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1756,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1757,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1758,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1759,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1760,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1761,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1762,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1763,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1764,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1765,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1766,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1767,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1768,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1769,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1770,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1771,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1772,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1773,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1774,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1775,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1776,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1777,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1778,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1779,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1780,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1781,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1782,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1783,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1784,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1785,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1786,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1787,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1788,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1789,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1790,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1791,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1792,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1793,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1794,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1795,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1796,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1797,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1798,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1799,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1800,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1801,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1802,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1803,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1804,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1805,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1806,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1807,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1808,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1809,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1810,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1811,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1812,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1813,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1814,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1815,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1816,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1817,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1818,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1819,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1820,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1821,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1822,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1823,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1824,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1825,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1826,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1827,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1828,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1829,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1830,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1831,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1832,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1833,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1834,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1835,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1836,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1837,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1838,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1839,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1840,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1841,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1842,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1843,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1844,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1845,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1846,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1847,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1848,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1849,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1850,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1851,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1852,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1853,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1854,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1855,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1856,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1857,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1858,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1859,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1860,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1861,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1862,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1863,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1864,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1865,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1866,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1867,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1868,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1869,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1870,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1871,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1872,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1873,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1874,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1875,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1876,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1877,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1878,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1879,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1880,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1881,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1882,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1883,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1884,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1885,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1886,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1887,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1888,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1889,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1890,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1891,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1892,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1893,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1894,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1895,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1896,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1897,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1898,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1899,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1900,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1901,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1902,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1903,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1904,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1905,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1906,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1907,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1908,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1909,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1910,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1911,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1912,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1913,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1914,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1915,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1916,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1917,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1918,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1919,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1920,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1921,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1922,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1923,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1924,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1925,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1926,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1927,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1928,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1929,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1930,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1931,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1932,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1933,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1934,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1935,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1936,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1937,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1938,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1939,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1940,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1941,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1942,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1943,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1944,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1945,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1946,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1947,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1948,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1949,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1950,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1951,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1952,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1953,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1954,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1955,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1956,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1957,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1958,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1959,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1960,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1961,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
1962,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
