District,Type,A24,A5P,MH,SFA,SFD,GQ
4264,Town,0,0,0,0,0,0
4265,Metropolitan,0,3,0,1,20,0
4265,Rural,0,0,0,0,0,0
4265,Town,0,0,0,0,0,0
4266,Metropolitan,0,6,2,2,34,0
4266,Rural,0,0,0,0,0,0
4266,Town,0,0,0,0,0,0
4267,Metropolitan,40,60,31,15,411,0
4267,Rural,0,0,0,0,0,0
4267,Town,0,0,0,0,0,0
4268,Metropolitan,70,114,51,37,763,0
4268,Rural,0,0,0,0,0,0
4268,Town,0,0,0,0,0,0
4269,Metropolitan,50,119,49,46,920,0
4269,Rural,0,0,0,0,0,0
4269,Town,0,0,0,0,0,0
4270,Metropolitan,7,24,11,7,189,0
4270,Rural,0,0,0,0,0,0
4270,Town,0,0,0,0,0,0
4271,Metropolitan,1,6,2,3,55,0
4271,Rural,0,0,0,0,0,0
4271,Town,0,0,0,0,0,0
4272,Metropolitan,0,0,0,0,20,0
4272,Rural,3,12,5,6,148,0
4272,Town,0,0,0,0,0,0
4273,Metropolitan,43,113,71,54,1348,0
4273,Rural,0,0,0,0,0,0
4273,Town,0,0,0,0,0,0
4274,Metropolitan,40,72,30,24,553,0
4274,Rural,0,0,0,0,0,0
4274,Town,0,0,0,0,0,0
4275,Metropolitan,1,7,2,2,48,0
4275,Rural,0,0,0,0,0,0
4275,Town,0,0,0,0,0,0
4276,Metropolitan,0,2,0,0,11,0
4276,Rural,0,0,0,0,0,0
4276,Town,0,0,0,0,0,0
4277,Metropolitan,0,6,1,1,31,0
4277,Rural,0,0,0,0,0,0
4277,Town,0,0,0,0,0,0
4278,Metropolitan,55,111,53,36,864,0
4278,Rural,0,0,0,0,0,0
4278,Town,0,0,0,0,0,0
4279,Metropolitan,31,67,23,18,478,0
4279,Rural,0,0,0,0,0,0
4279,Town,0,0,0,0,0,0
4280,Metropolitan,1,9,2,4,48,0
4280,Rural,0,0,0,0,0,0
4280,Town,0,0,0,0,0,0
4281,Metropolitan,22,46,24,16,384,0
4281,Rural,0,0,0,0,0,0
4281,Town,0,0,0,0,0,0
4282,Metropolitan,23,47,17,12,321,0
4282,Rural,0,0,0,0,0,0
4282,Town,0,0,0,0,0,0
4283,Metropolitan,0,3,0,1,20,0
4283,Rural,0,0,0,0,0,0
4283,Town,0,0,0,0,0,0
4284,Metropolitan,10,35,8,9,243,0
4284,Rural,0,0,0,0,0,0
4284,Town,0,0,0,0,0,0
4285,Metropolitan,51,96,56,45,1305,0
4285,Rural,0,0,0,0,0,0
4285,Town,0,0,0,0,0,0
4286,Metropolitan,0,0,0,0,20,0
4286,Rural,0,0,0,0,0,0
4286,Town,0,0,0,0,0,0
4287,Metropolitan,14,36,20,17,725,0
4287,Rural,0,0,0,0,0,0
4287,Town,0,0,0,0,0,0
4288,Metropolitan,27,60,23,26,730,0
4288,Rural,0,0,0,0,0,0
4288,Town,0,0,0,0,0,0
4289,Metropolitan,20,64,21,24,770,0
4289,Rural,0,0,0,0,0,0
4289,Town,0,0,0,0,0,0
4290,Metropolitan,1,6,1,2,86,0
4290,Rural,0,0,0,0,0,0
4290,Town,0,0,0,0,0,0
4291,Metropolitan,21,54,39,32,1173,0
4291,Rural,0,0,0,0,0,0
4291,Town,0,0,0,0,0,0
4292,Metropolitan,31,76,54,40,1577,0
4292,Rural,0,0,0,0,0,0
4292,Town,0,0,0,0,0,0
4293,Metropolitan,0,0,0,0,20,0
4293,Rural,6,34,14,15,515,0
4293,Town,0,0,0,0,0,0
4294,Metropolitan,0,0,0,0,20,0
4294,Rural,0,5,1,4,72,0
4294,Town,0,0,0,0,0,0
4295,Metropolitan,0,0,0,0,20,0
4295,Rural,10,38,13,15,521,0
4295,Town,0,0,0,0,0,0
4296,Metropolitan,0,0,0,0,20,0
4296,Rural,4,24,7,9,316,0
4296,Town,0,0,0,0,0,0
4297,Metropolitan,0,0,0,0,20,0
4297,Rural,2,11,5,3,132,0
4297,Town,0,0,0,0,0,0
4298,Metropolitan,0,0,0,0,20,0
4298,Rural,1,4,3,2,74,0
4298,Town,0,0,0,0,0,0
4299,Metropolitan,0,0,0,0,20,0
4299,Rural,4,19,6,6,178,0
4299,Town,0,0,0,0,0,0
4300,Metropolitan,0,0,0,0,20,0
4300,Rural,1,8,1,5,91,0
4300,Town,0,0,0,0,0,0
4301,Metropolitan,0,0,0,0,20,0
4301,Rural,23,50,22,34,1006,0
4301,Town,0,0,0,0,0,0
4302,Metropolitan,5,26,6,9,276,0
4302,Rural,0,0,0,0,0,0
4302,Town,0,0,0,0,0,0
4303,Metropolitan,0,0,0,0,20,0
4303,Rural,3,17,4,8,184,0
4303,Town,0,0,0,0,0,0
4304,Metropolitan,0,0,0,0,20,0
4304,Rural,6,14,3,4,166,0
4304,Town,0,0,0,0,0,0
4305,Metropolitan,0,0,0,0,20,0
4305,Rural,23,48,26,23,717,0
4305,Town,0,0,0,0,0,0
4306,Metropolitan,4,19,7,4,182,0
4306,Rural,0,0,0,0,0,0
4306,Town,0,0,0,0,0,0
4307,Metropolitan,0,0,0,0,20,0
4307,Rural,10,22,14,13,314,0
4307,Town,0,0,0,0,0,0
4308,Metropolitan,0,0,0,0,20,0
4308,Rural,6,22,7,6,202,0
4308,Town,0,0,0,0,0,0
4309,Metropolitan,0,0,0,0,20,0
4309,Rural,5,15,5,4,150,0
4309,Town,0,0,0,0,0,0
4310,Metropolitan,0,0,0,0,20,0
4310,Rural,9,21,17,11,291,0
4310,Town,0,0,0,0,0,0
4311,Metropolitan,0,0,0,0,20,0
4311,Rural,10,27,12,11,274,0
4311,Town,0,0,0,0,0,0
4312,Metropolitan,0,0,0,0,20,0
4312,Rural,3,15,5,6,156,0
4312,Town,0,0,0,0,0,0
4313,Metropolitan,2,11,4,3,107,0
4313,Rural,0,0,0,0,0,0
4313,Town,0,0,0,0,0,0
4314,Metropolitan,0,0,0,0,20,0
4314,Rural,19,36,19,14,358,0
4314,Town,0,0,0,0,0,0
4315,Metropolitan,0,0,0,0,20,0
4315,Rural,3,18,13,5,226,0
4315,Town,0,0,0,0,0,0
4316,Metropolitan,0,0,0,0,20,0
4316,Rural,5,20,9,7,197,0
4316,Town,0,0,0,0,0,0
4317,Metropolitan,0,0,0,0,20,0
4317,Rural,0,4,2,1,26,0
4317,Town,0,0,0,0,0,0
4318,Metropolitan,0,0,0,0,20,0
4318,Rural,3,11,6,5,102,0
4318,Town,0,0,0,0,0,0
4319,Metropolitan,0,0,0,0,20,0
4319,Rural,12,30,15,11,345,0
4319,Town,0,0,0,0,0,0
4320,Metropolitan,10,23,10,7,190,0
4320,Rural,0,0,0,0,0,0
4320,Town,0,0,0,0,0,0
4321,Metropolitan,0,0,0,0,20,0
4321,Rural,26,53,42,21,750,0
4321,Town,0,0,0,0,0,0
4322,Metropolitan,0,0,0,0,20,0
4322,Rural,15,25,13,14,387,0
4322,Town,0,0,0,0,0,0
4323,Metropolitan,36,66,58,30,755,0
4323,Rural,0,0,0,0,0,0
4323,Town,0,0,0,0,0,0
4324,Metropolitan,42,91,59,25,838,0
4324,Rural,0,0,0,0,0,0
4324,Town,0,0,0,0,0,0
4325,Metropolitan,10,28,13,8,322,0
4325,Rural,0,0,0,0,0,0
4325,Town,0,0,0,0,0,0
4326,Metropolitan,24,59,40,36,714,0
4326,Rural,0,0,0,0,0,0
4326,Town,0,0,0,0,0,0
4327,Metropolitan,17,37,22,12,347,0
4327,Rural,0,0,0,0,0,0
4327,Town,0,0,0,0,0,0
4328,Metropolitan,0,0,0,0,20,0
4328,Rural,6,22,7,8,273,0
4328,Town,0,0,0,0,0,0
4329,Metropolitan,28,65,31,40,1006,0
4329,Rural,0,0,0,0,0,0
4329,Town,0,0,0,0,0,0
4330,Metropolitan,0,5,1,4,70,0
4330,Rural,0,0,0,0,0,0
4330,Town,0,0,0,0,0,0
4331,Metropolitan,35,69,43,33,714,0
4331,Rural,0,0,0,0,0,0
4331,Town,0,0,0,0,0,0
4332,Metropolitan,36,68,38,22,636,0
4332,Rural,0,0,0,0,0,0
4332,Town,0,0,0,0,0,0
4333,Metropolitan,50,84,66,62,1556,0
4333,Rural,0,0,0,0,0,0
4333,Town,0,0,0,0,0,0
4334,Metropolitan,1,18,3,3,102,0
4334,Rural,0,0,0,0,0,0
4334,Town,0,0,0,0,0,0
4335,Metropolitan,0,0,0,0,20,0
4335,Rural,0,0,0,0,0,0
4335,Town,0,0,0,0,0,0
4336,Metropolitan,7,24,9,9,228,0
4336,Rural,0,0,0,0,0,0
4336,Town,0,0,0,0,0,0
4337,Metropolitan,5,15,7,5,111,0
4337,Rural,0,0,0,0,0,0
4337,Town,0,0,0,0,0,0
4338,Metropolitan,2,3,2,2,26,0
4338,Rural,0,0,0,0,0,0
4338,Town,0,0,0,0,0,0
4339,Metropolitan,0,0,0,0,20,0
4339,Rural,0,0,0,0,0,0
4339,Town,0,0,0,0,0,0
4340,Metropolitan,19,41,18,9,334,0
4340,Rural,0,0,0,0,0,0
4340,Town,0,0,0,0,0,0
4341,Metropolitan,36,61,34,18,497,0
4341,Rural,0,0,0,0,0,0
4341,Town,0,0,0,0,0,0
4342,Metropolitan,26,47,24,16,378,0
4342,Rural,0,0,0,0,0,0
4342,Town,0,0,0,0,0,0
4343,Metropolitan,28,58,33,22,505,0
4343,Rural,0,0,0,0,0,0
4343,Town,0,0,0,0,0,0
4344,Metropolitan,36,58,29,20,514,0
4344,Rural,0,0,0,0,0,0
4344,Town,0,0,0,0,0,0
4345,Metropolitan,5,13,10,6,120,0
4345,Rural,0,0,0,0,0,0
4345,Town,0,0,0,0,0,0
4346,Metropolitan,69,144,81,44,1345,0
4346,Rural,0,0,0,0,0,0
4346,Town,0,0,0,0,0,0
4347,Metropolitan,0,7,3,2,49,0
4347,Rural,0,0,0,0,0,0
4347,Town,0,0,0,0,0,0
4348,Metropolitan,0,0,0,0,20,0
4348,Rural,8,23,10,9,260,0
4348,Town,0,0,0,0,0,0
4349,Metropolitan,0,0,0,0,20,0
4349,Rural,2,10,5,4,107,0
4349,Town,0,0,0,0,0,0
4350,Metropolitan,0,0,0,0,20,0
4350,Rural,22,42,28,17,639,0
4350,Town,0,0,0,0,0,0
4351,Metropolitan,0,0,0,0,20,0
4351,Rural,2,9,2,4,72,0
4351,Town,0,0,0,0,0,0
4352,Metropolitan,0,0,0,0,20,0
4352,Rural,3,6,7,5,157,0
4352,Town,0,0,0,0,0,0
4353,Metropolitan,0,0,0,0,20,0
4353,Rural,1,3,1,0,20,0
4353,Town,0,0,0,0,0,0
4354,Metropolitan,0,0,0,0,20,0
4354,Rural,0,6,1,1,12,0
4354,Town,0,0,0,0,0,0
4355,Metropolitan,0,0,0,0,20,0
4355,Rural,0,7,4,1,46,0
4355,Town,0,0,0,0,0,0
4356,Metropolitan,0,0,0,0,20,0
4356,Rural,1,7,4,4,62,0
4356,Town,0,0,0,0,0,0
4357,Metropolitan,0,0,0,0,20,0
4357,Rural,40,78,42,33,624,0
4357,Town,0,0,0,0,0,0
4358,Metropolitan,0,0,0,0,20,0
4358,Rural,1,5,3,0,29,0
4358,Town,0,0,0,0,0,0
4359,Metropolitan,17,32,24,11,304,0
4359,Rural,0,0,0,0,0,0
4359,Town,0,0,0,0,0,0
4360,Metropolitan,2,9,3,3,66,0
4360,Rural,0,0,0,0,0,0
4360,Town,0,0,0,0,0,0
4361,Metropolitan,1,6,3,2,33,0
4361,Rural,0,0,0,0,0,0
4361,Town,0,0,0,0,0,0
4362,Metropolitan,17,32,11,11,324,0
4362,Rural,0,0,0,0,0,0
4362,Town,0,0,0,0,0,0
4363,Metropolitan,0,0,0,0,20,0
4363,Rural,42,68,53,35,784,0
4363,Town,0,0,0,0,0,0
4364,Metropolitan,0,0,0,0,20,0
4364,Rural,11,26,10,10,216,0
4364,Town,0,0,0,0,0,0
4365,Metropolitan,0,0,0,0,20,0
4365,Rural,6,19,9,4,143,0
4365,Town,0,0,0,0,0,0
4366,Metropolitan,0,0,0,0,20,0
4366,Rural,14,27,8,10,246,0
4366,Town,0,0,0,0,0,0
4367,Metropolitan,0,0,0,0,20,0
4367,Rural,2,6,2,1,52,0
4367,Town,0,0,0,0,0,0
4368,Metropolitan,0,0,0,0,20,0
4368,Rural,30,47,34,14,497,0
4368,Town,0,0,0,0,0,0
4369,Metropolitan,0,0,0,0,20,0
4369,Rural,15,24,17,13,259,0
4369,Town,0,0,0,0,0,0
4370,Metropolitan,0,0,0,0,20,0
4370,Rural,13,22,18,4,224,0
4370,Town,0,0,0,0,0,0
4371,Metropolitan,6,17,11,10,207,0
4371,Rural,0,0,0,0,0,0
4371,Town,0,0,0,0,0,0
4372,Metropolitan,0,0,0,0,20,0
4372,Rural,0,6,1,0,20,0
4372,Town,0,0,0,0,0,0
4373,Metropolitan,0,0,0,0,20,0
4373,Rural,2,7,4,0,70,0
4373,Town,0,0,0,0,0,0
4374,Metropolitan,12,37,22,15,353,0
4374,Rural,0,0,0,0,0,0
4374,Town,0,0,0,0,0,0
4375,Metropolitan,0,0,0,0,20,0
4375,Rural,12,26,19,8,289,0
4375,Town,0,0,0,0,0,0
4376,Metropolitan,0,0,0,0,20,0
4376,Rural,1,8,1,2,34,0
4376,Town,0,0,0,0,0,0
4377,Metropolitan,0,0,0,0,20,0
4377,Rural,11,30,28,16,331,0
4377,Town,0,0,0,0,0,0
4378,Metropolitan,0,0,0,0,20,0
4378,Rural,0,5,2,1,23,0
4378,Town,0,0,0,0,0,0
4379,Metropolitan,0,0,0,0,20,0
4379,Rural,5,9,4,4,108,0
4379,Town,0,0,0,0,0,0
4380,Metropolitan,0,0,0,0,20,0
4380,Rural,8,19,9,6,226,0
4380,Town,0,0,0,0,0,0
4381,Metropolitan,0,0,0,0,20,0
4381,Rural,1,8,4,5,72,0
4381,Town,0,0,0,0,0,0
4382,Metropolitan,0,0,0,0,20,0
4382,Rural,1,8,6,2,107,0
4382,Town,0,0,0,0,0,0
4383,Metropolitan,0,0,0,0,20,0
4383,Rural,5,21,8,11,196,0
4383,Town,0,0,0,0,0,0
4384,Metropolitan,3,10,5,3,104,0
4384,Rural,0,0,0,0,0,0
4384,Town,0,0,0,0,0,0
4385,Metropolitan,2,8,3,2,71,0
4385,Rural,0,0,0,0,0,0
4385,Town,0,0,0,0,0,0
4386,Metropolitan,0,0,0,0,20,0
4386,Rural,9,10,3,3,133,0
4386,Town,0,0,0,0,0,0
4387,Metropolitan,0,0,0,0,20,0
4387,Rural,15,22,12,9,263,0
4387,Town,0,0,0,0,0,0
4388,Metropolitan,0,0,0,0,20,0
4388,Rural,27,56,28,22,550,0
4388,Town,0,0,0,0,0,0
4389,Metropolitan,0,0,0,0,20,0
4389,Rural,1,9,3,0,56,0
4389,Town,0,0,0,0,0,0
4390,Metropolitan,20,37,20,18,449,0
4390,Rural,0,0,0,0,0,0
4390,Town,0,0,0,0,0,0
4391,Metropolitan,0,0,0,0,20,0
4391,Rural,4,12,7,7,134,0
4391,Town,0,0,0,0,0,0
4392,Metropolitan,0,0,0,0,20,0
4392,Rural,11,32,16,16,402,0
4392,Town,0,0,0,0,0,0
4393,Metropolitan,0,0,0,0,20,0
4393,Rural,24,59,49,27,837,0
4393,Town,0,0,0,0,0,0
4394,Metropolitan,6,16,8,5,167,0
4394,Rural,0,0,0,0,0,0
4394,Town,0,0,0,0,0,0
4395,Metropolitan,0,0,0,0,20,0
4395,Rural,1,11,5,2,90,0
4395,Town,0,0,0,0,0,0
4396,Metropolitan,0,0,0,0,20,0
4396,Rural,8,27,13,9,310,0
4396,Town,0,0,0,0,0,0
4397,Metropolitan,0,0,0,0,20,0
4397,Rural,15,23,17,15,295,0
4397,Town,0,0,0,0,0,0
4398,Metropolitan,4,19,9,8,137,0
4398,Rural,0,0,0,0,0,0
4398,Town,0,0,0,0,0,0
4399,Metropolitan,0,0,0,0,20,0
4399,Rural,19,55,33,22,772,0
4399,Town,0,0,0,0,0,0
4400,Metropolitan,0,0,0,0,20,0
4400,Rural,14,28,24,12,307,0
4400,Town,0,0,0,0,0,0
4401,Metropolitan,0,0,0,0,20,0
4401,Rural,4,12,4,3,98,0
4401,Town,0,0,0,0,0,0
4402,Metropolitan,0,0,0,0,20,0
4402,Rural,8,13,7,6,198,0
4402,Town,0,0,0,0,0,0
4403,Metropolitan,0,0,0,0,20,0
4403,Rural,13,33,20,14,340,0
4403,Town,0,0,0,0,0,0
4404,Metropolitan,0,0,0,0,20,0
4404,Rural,1,13,2,3,67,0
4404,Town,0,0,0,0,0,0
4405,Metropolitan,0,0,0,0,20,0
4405,Rural,2,9,4,3,97,0
4405,Town,0,0,0,0,0,0
4406,Metropolitan,0,0,0,0,20,0
4406,Rural,8,13,5,7,190,0
4406,Town,0,0,0,0,0,0
4407,Metropolitan,0,0,0,0,20,0
4407,Rural,12,33,13,9,272,0
4407,Town,0,0,0,0,0,0
4408,Metropolitan,0,0,0,0,20,0
4408,Rural,10,23,11,7,195,0
4408,Town,0,0,0,0,0,0
4409,Metropolitan,0,0,0,0,20,0
4409,Rural,19,49,29,19,558,0
4409,Town,0,0,0,0,0,0
4410,Metropolitan,0,0,0,0,20,0
4410,Rural,11,23,10,14,276,0
4410,Town,0,0,0,0,0,0
4411,Metropolitan,0,0,0,0,20,0
4411,Rural,2,19,5,7,181,0
4411,Town,0,0,0,0,0,0
4412,Metropolitan,8,25,12,10,257,0
4412,Rural,0,0,0,0,0,0
4412,Town,0,0,0,0,0,0
4413,Metropolitan,0,0,0,0,20,0
4413,Rural,0,10,6,2,125,0
4413,Town,0,0,0,0,0,0
4414,Metropolitan,22,39,20,10,555,0
4414,Rural,0,0,0,0,0,0
4414,Town,0,0,0,0,0,0
4415,Metropolitan,0,0,0,0,20,0
4415,Rural,7,22,8,4,185,0
4415,Town,0,0,0,0,0,0
4416,Metropolitan,0,0,0,0,20,0
4416,Rural,4,25,18,15,394,0
4416,Town,0,0,0,0,0,0
4417,Metropolitan,0,0,0,0,20,0
4417,Rural,14,31,15,19,459,0
4417,Town,0,0,0,0,0,0
4418,Metropolitan,0,0,0,0,20,0
4418,Rural,0,2,2,0,29,0
4418,Town,0,0,0,0,0,0
4419,Metropolitan,0,0,0,0,20,0
4419,Rural,28,42,31,24,596,0
4419,Town,0,0,0,0,0,0
4420,Metropolitan,0,0,0,0,20,0
4420,Rural,16,42,23,26,679,0
4420,Town,0,0,0,0,0,0
4421,Metropolitan,0,0,0,0,20,0
4421,Rural,0,8,2,3,77,0
4421,Town,0,0,0,0,0,0
4422,Metropolitan,9,33,18,16,378,0
4422,Rural,0,0,0,0,0,0
4422,Town,0,0,0,0,0,0
4423,Metropolitan,0,0,0,0,20,0
4423,Rural,17,33,9,13,358,0
4423,Town,0,0,0,0,0,0
4424,Metropolitan,2,10,5,3,99,0
4424,Rural,0,0,0,0,0,0
4424,Town,0,0,0,0,0,0
4425,Metropolitan,0,9,2,3,61,0
4425,Rural,0,0,0,0,0,0
4425,Town,0,0,0,0,0,0
4426,Metropolitan,8,20,3,6,143,0
4426,Rural,0,0,0,0,0,0
4426,Town,0,0,0,0,0,0
4427,Metropolitan,6,15,9,10,223,0
4427,Rural,0,0,0,0,0,0
4427,Town,0,0,0,0,0,0
4428,Metropolitan,0,5,1,1,32,0
4428,Rural,0,0,0,0,0,0
4428,Town,0,0,0,0,0,0
4429,Metropolitan,0,10,4,1,68,0
4429,Rural,0,0,0,0,0,0
4429,Town,0,0,0,0,0,0
4430,Metropolitan,11,32,18,9,331,0
4430,Rural,0,0,0,0,0,0
4430,Town,0,0,0,0,0,0
4431,Metropolitan,44,68,48,36,930,0
4431,Rural,0,0,0,0,0,0
4431,Town,0,0,0,0,0,0
4432,Metropolitan,0,0,0,0,20,0
4432,Rural,0,3,2,0,23,0
4432,Town,0,0,0,0,0,0
4433,Metropolitan,0,0,0,0,20,0
4433,Rural,5,11,7,7,184,0
4433,Town,0,0,0,0,0,0
4434,Metropolitan,0,0,0,0,20,0
4434,Rural,10,22,9,8,234,0
4434,Town,0,0,0,0,0,0
4435,Metropolitan,0,0,0,0,20,0
4435,Rural,1,11,4,2,79,0
4435,Town,0,0,0,0,0,0
4436,Metropolitan,0,0,0,0,20,0
4436,Rural,1,16,4,6,148,0
4436,Town,0,0,0,0,0,0
4437,Metropolitan,0,0,0,0,20,0
4437,Rural,0,7,2,1,59,0
4437,Town,0,0,0,0,0,0
4438,Metropolitan,21,43,113,65,1415,0
4438,Rural,0,0,0,0,0,0
4438,Town,0,0,0,0,0,0
4439,Metropolitan,30,47,120,88,1565,0
4439,Rural,0,0,0,0,0,0
4439,Town,0,0,0,0,0,0
4440,Metropolitan,4,12,19,8,168,0
4440,Rural,0,0,0,0,0,0
4440,Town,0,0,0,0,0,0
4441,Metropolitan,3,8,19,6,128,0
4441,Rural,0,0,0,0,0,0
4441,Town,0,0,0,0,0,0
4442,Metropolitan,21,49,99,86,1176,0
4442,Rural,0,0,0,0,0,0
4442,Town,0,0,0,0,0,0
4443,Metropolitan,23,54,111,82,1389,0
4443,Rural,0,0,0,0,0,0
4443,Town,0,0,0,0,0,0
4444,Metropolitan,7,17,36,15,353,0
4444,Rural,0,0,0,0,0,0
4444,Town,0,0,0,0,0,0
4445,Metropolitan,44,88,204,140,2615,0
4445,Rural,0,0,0,0,0,0
4445,Town,0,0,0,0,0,0
4446,Metropolitan,35,76,175,116,2143,0
4446,Rural,0,0,0,0,0,0
4446,Town,0,0,0,0,0,0
4447,Metropolitan,14,30,59,35,672,0
4447,Rural,0,0,0,0,0,0
4447,Town,0,0,0,0,0,0
4448,Metropolitan,4,8,19,8,139,0
4448,Rural,0,0,0,0,0,0
4448,Town,0,0,0,0,0,0
4449,Metropolitan,0,0,0,0,20,0
4449,Rural,2,4,10,4,78,0
4449,Town,0,0,0,0,0,0
4450,Metropolitan,6,17,31,12,294,0
4450,Rural,0,0,0,0,0,0
4450,Town,0,0,0,0,0,0
4451,Metropolitan,15,41,83,54,1002,0
4451,Rural,0,0,0,0,0,0
4451,Town,0,0,0,0,0,0
4452,Metropolitan,9,21,40,23,448,0
4452,Rural,0,0,0,0,0,0
4452,Town,0,0,0,0,0,0
4453,Metropolitan,16,30,73,37,912,0
4453,Rural,0,0,0,0,0,0
4453,Town,0,0,0,0,0,0
4454,Metropolitan,26,49,100,90,1426,0
4454,Rural,0,0,0,0,0,0
4454,Town,0,0,0,0,0,0
4455,Metropolitan,12,27,53,37,659,0
4455,Rural,0,0,0,0,0,0
4455,Town,0,0,0,0,0,0
4456,Metropolitan,0,0,0,0,20,0
4456,Rural,0,0,0,0,0,0
4456,Town,0,0,0,0,0,0
4457,Metropolitan,20,50,81,64,1394,0
4457,Rural,0,0,0,0,0,0
4457,Town,0,0,0,0,0,0
4458,Metropolitan,14,25,46,27,618,0
4458,Rural,0,0,0,0,0,0
4458,Town,0,0,0,0,0,0
4459,Metropolitan,0,0,0,0,20,0
4459,Rural,3,7,9,6,70,0
4459,Town,0,0,0,0,0,0
4460,Metropolitan,15,25,59,34,827,0
4460,Rural,0,0,0,0,0,0
4460,Town,0,0,0,0,0,0
4461,Metropolitan,18,37,95,67,1631,0
4461,Rural,0,0,0,0,0,0
4461,Town,0,0,0,0,0,0
4462,Metropolitan,5,8,21,8,236,0
4462,Rural,0,0,0,0,0,0
4462,Town,0,0,0,0,0,0
4463,Metropolitan,13,27,38,17,383,0
4463,Rural,0,0,0,0,0,0
4463,Town,0,0,0,0,0,0
4464,Metropolitan,17,39,89,42,816,0
4464,Rural,0,0,0,0,0,0
4464,Town,0,0,0,0,0,0
4465,Metropolitan,42,94,193,118,1631,0
4465,Rural,0,0,0,0,0,0
4465,Town,0,0,0,0,0,0
4466,Metropolitan,1,4,7,0,28,0
4466,Rural,0,0,0,0,0,0
4466,Town,0,0,0,0,0,0
4467,Metropolitan,0,3,11,2,33,0
4467,Rural,0,0,0,0,0,0
4467,Town,0,0,0,0,0,0
4468,Metropolitan,0,5,9,1,37,0
4468,Rural,0,0,0,0,0,0
4468,Town,0,0,0,0,0,0
4469,Metropolitan,4,14,28,7,228,0
4469,Rural,0,0,0,0,0,0
4469,Town,0,0,0,0,0,0
4470,Metropolitan,5,15,24,5,114,0
4470,Rural,0,0,0,0,0,0
4470,Town,0,0,0,0,0,0
4471,Metropolitan,7,17,25,6,184,0
4471,Rural,0,0,0,0,0,0
4471,Town,0,0,0,0,0,0
4472,Metropolitan,16,32,69,36,788,0
4472,Rural,0,0,0,0,0,0
4472,Town,0,0,0,0,0,0
4473,Metropolitan,19,39,87,56,1164,0
4473,Rural,0,0,0,0,0,0
4473,Town,0,0,0,0,0,0
4474,Metropolitan,19,49,92,64,1033,0
4474,Rural,0,0,0,0,0,0
4474,Town,0,0,0,0,0,0
4475,Metropolitan,2,11,16,5,131,0
4475,Rural,0,0,0,0,0,0
4475,Town,0,0,0,0,0,0
4476,Metropolitan,8,22,30,11,282,0
4476,Rural,0,0,0,0,0,0
4476,Town,0,0,0,0,0,0
4477,Metropolitan,1,9,13,4,77,0
4477,Rural,0,0,0,0,0,0
4477,Town,0,0,0,0,0,0
4478,Metropolitan,7,17,66,26,760,0
4478,Rural,0,0,0,0,0,0
4478,Town,0,0,0,0,0,0
4479,Metropolitan,22,53,70,65,713,0
4479,Rural,0,0,0,0,0,0
4479,Town,0,0,0,0,0,0
4480,Metropolitan,17,42,64,72,1219,0
4480,Rural,0,0,0,0,0,0
4480,Town,0,0,0,0,0,0
4481,Metropolitan,52,115,232,175,2774,0
4481,Rural,0,0,0,0,0,0
4481,Town,0,0,0,0,0,0
4482,Metropolitan,0,3,3,0,12,0
4482,Rural,0,0,0,0,0,0
4482,Town,0,0,0,0,0,0
4483,Metropolitan,79,166,409,158,2773,0
4483,Rural,0,0,0,0,0,0
4483,Town,0,0,0,0,0,0
4484,Metropolitan,26,56,147,55,1113,0
4484,Rural,0,0,0,0,0,0
4484,Town,0,0,0,0,0,0
4485,Metropolitan,8,19,24,12,280,0
4485,Rural,0,0,0,0,0,0
4485,Town,0,0,0,0,0,0
4486,Metropolitan,0,0,0,0,20,0
4486,Rural,5,16,18,8,208,0
4486,Town,0,0,0,0,0,0
4487,Metropolitan,18,36,57,48,851,0
4487,Rural,0,0,0,0,0,0
4487,Town,0,0,0,0,0,0
4488,Metropolitan,16,43,78,59,1183,0
4488,Rural,0,0,0,0,0,0
4488,Town,0,0,0,0,0,0
4489,Metropolitan,1,1,1,2,20,0
4489,Rural,0,0,0,0,0,0
4489,Town,0,0,0,0,0,0
4490,Metropolitan,0,0,0,0,20,0
4490,Rural,8,23,34,7,270,0
4490,Town,0,0,0,0,0,0
4491,Metropolitan,17,27,45,25,533,0
4491,Rural,0,0,0,0,0,0
4491,Town,0,0,0,0,0,0
4492,Metropolitan,5,13,21,7,219,0
4492,Rural,0,0,0,0,0,0
4492,Town,0,0,0,0,0,0
4493,Metropolitan,65,127,280,171,2670,0
4493,Rural,0,0,0,0,0,0
4493,Town,0,0,0,0,0,0
4494,Metropolitan,35,78,142,115,1672,0
4494,Rural,0,0,0,0,0,0
4494,Town,0,0,0,0,0,0
4495,Metropolitan,22,52,102,94,1360,0
4495,Rural,0,0,0,0,0,0
4495,Town,0,0,0,0,0,0
4496,Metropolitan,13,22,27,19,302,0
4496,Rural,0,0,0,0,0,0
4496,Town,0,0,0,0,0,0
4497,Metropolitan,24,53,131,98,1477,0
4497,Rural,0,0,0,0,0,0
4497,Town,0,0,0,0,0,0
4498,Metropolitan,21,60,102,88,1138,0
4498,Rural,0,0,0,0,0,0
4498,Town,0,0,0,0,0,0
4499,Metropolitan,0,0,0,0,20,0
4499,Rural,37,74,155,121,2026,0
4499,Town,0,0,0,0,0,0
4500,Metropolitan,66,124,278,222,3758,0
4500,Rural,0,0,0,0,0,0
